Timestamp,Open,High,Low,Close,Volume
2025-07-02 13:00:00+05:30,25474.45,25489.95,25471.4,25485.1,0
2025-07-02 13:05:00+05:30,25486.15,25487.2,25477.35,25479.75,0
2025-07-02 13:10:00+05:30,25479.6,25481.7,25463.05,25463.1,0
2025-07-02 13:15:00+05:30,25463.45,25463.65,25443.15,25444.25,0
2025-07-02 13:20:00+05:30,25443.65,25446.45,25427.35,25432.15,0
2025-07-02 13:25:00+05:30,25431.85,25432.3,25404.2,25405.35,0
2025-07-02 13:30:00+05:30,25405.15,25415.85,25389.55,25408.95,0
2025-07-02 13:35:00+05:30,25408.55,25417.4,25405.95,25415.6,0
2025-07-02 13:40:00+05:30,25415.85,25417.65,25384.6,25396.8,0
2025-07-02 13:45:00+05:30,25397.35,25400.7,25383.95,25398.75,0
2025-07-02 13:50:00+05:30,25398.45,25407.15,25393.55,25394.9,0
2025-07-02 13:55:00+05:30,25395.4,25408.4,25387.75,25408.05,0
2025-07-02 14:00:00+05:30,25407.7,25408.6,25397.25,25403.4,0
2025-07-02 14:05:00+05:30,25403.85,25414.85,25402.85,25413.4,0
2025-07-02 14:10:00+05:30,25414.5,25425.1,25411.65,25415.3,0
2025-07-02 14:15:00+05:30,25417.15,25423.85,25413.2,25420.6,0
2025-07-02 14:20:00+05:30,25420.35,25421.95,25398.65,25407.25,0
2025-07-02 14:25:00+05:30,25407.4,25409.15,25400.45,25404.75,0
2025-07-02 14:30:00+05:30,25404.95,25411.8,25400.5,25401.4,0
2025-07-02 14:35:00+05:30,25401.5,25403.95,25389.8,25391.35,0
2025-07-02 14:40:00+05:30,25390.6,25403.75,25378.75,25398.3,0
2025-07-02 14:45:00+05:30,25399.1,25416.55,25397.05,25411.75,0
2025-07-02 14:50:00+05:30,25413.05,25413.05,25400.8,25406.95,0
2025-07-02 14:55:00+05:30,25408.6,25431.0,25406.35,25430.2,0
2025-07-02 15:00:00+05:30,25432.2,25458.35,25431.1,25456.35,0
2025-07-02 15:05:00+05:30,25457.3,25472.1,25450.35,25472.1,0
2025-07-02 15:10:00+05:30,25471.85,25472.8,25459.2,25459.55,0
2025-07-02 15:15:00+05:30,25459.35,25459.9,25440.05,25443.65,0
2025-07-02 15:20:00+05:30,25443.55,25452.55,25443.15,25445.7,0
2025-07-02 15:25:00+05:30,25445.55,25451.95,25441.3,25442.85,0
2025-07-03 09:15:00+05:30,25505.1,25522.25,25484.0,25521.05,0
2025-07-03 09:20:00+05:30,25522.75,25537.05,25459.35,25465.05,0
2025-07-03 09:25:00+05:30,25465.4,25478.95,25429.75,25435.45,0
2025-07-03 09:30:00+05:30,25434.85,25469.4,25434.85,25462.55,0
2025-07-03 09:35:00+05:30,25462.7,25496.15,25457.6,25464.9,0
2025-07-03 09:40:00+05:30,25464.4,25497.2,25453.85,25497.2,0
2025-07-03 09:45:00+05:30,25497.1,25518.25,25495.2,25518.15,0
2025-07-03 09:50:00+05:30,25517.25,25538.25,25502.35,25531.7,0
2025-07-03 09:55:00+05:30,25532.3,25547.25,25528.6,25545.35,0
2025-07-03 10:00:00+05:30,25545.95,25559.8,25533.4,25540.65,0
2025-07-03 10:05:00+05:30,25539.8,25551.6,25529.6,25545.1,0
2025-07-03 10:10:00+05:30,25545.8,25557.8,25533.95,25543.05,0
2025-07-03 10:15:00+05:30,25542.5,25553.1,25534.1,25542.75,0
2025-07-03 10:20:00+05:30,25542.35,25553.1,25532.15,25552.75,0
2025-07-03 10:25:00+05:30,25553.8,25567.5,25550.35,25553.05,0
2025-07-03 10:30:00+05:30,25551.95,25564.5,25551.95,25557.1,0
2025-07-03 10:35:00+05:30,25555.65,25562.25,25547.95,25551.55,0
2025-07-03 10:40:00+05:30,25550.9,25554.5,25544.7,25547.85,0
2025-07-03 10:45:00+05:30,25548.0,25548.9,25537.55,25547.85,0
2025-07-03 10:50:00+05:30,25546.25,25552.6,25531.2,25535.9,0
2025-07-03 10:55:00+05:30,25536.1,25539.05,25526.45,25531.15,0
2025-07-03 11:00:00+05:30,25533.2,25549.65,25533.1,25544.85,0
2025-07-03 11:05:00+05:30,25544.25,25567.1,25543.55,25561.8,0
2025-07-03 11:10:00+05:30,25560.6,25563.7,25549.6,25554.2,0
2025-07-03 11:15:00+05:30,25554.85,25565.65,25549.3,25554.7,0
2025-07-03 11:20:00+05:30,25555.0,25567.8,25551.75,25567.2,0
2025-07-03 11:25:00+05:30,25566.75,25576.7,25539.65,25539.65,0
2025-07-03 11:30:00+05:30,25542.3,25550.5,25538.35,25545.9,0
2025-07-03 11:35:00+05:30,25545.95,25552.45,25535.4,25547.2,0
2025-07-03 11:40:00+05:30,25550.5,25551.3,25504.1,25512.9,0
2025-07-03 11:45:00+05:30,25512.6,25515.85,25484.85,25507.05,0
2025-07-03 11:50:00+05:30,25505.6,25516.65,25501.3,25508.2,0
2025-07-03 11:55:00+05:30,25508.4,25521.4,25507.25,25514.4,0
2025-07-03 12:00:00+05:30,25513.6,25517.8,25501.05,25508.45,0
2025-07-03 12:05:00+05:30,25508.3,25510.3,25502.45,25505.95,0
2025-07-03 12:10:00+05:30,25505.5,25508.6,25500.9,25503.95,0
2025-07-03 12:15:00+05:30,25503.8,25504.9,25486.45,25489.9,0
2025-07-03 12:20:00+05:30,25489.35,25505.95,25489.3,25504.5,0
2025-07-03 12:25:00+05:30,25504.5,25515.45,25498.45,25511.65,0
2025-07-03 12:30:00+05:30,25511.15,25514.6,25505.75,25511.85,0
2025-07-03 12:35:00+05:30,25510.6,25512.95,25505.05,25506.45,0
2025-07-03 12:40:00+05:30,25506.45,25538.55,25505.6,25518.4,0
2025-07-03 12:45:00+05:30,25518.55,25526.9,25512.75,25520.6,0
2025-07-03 12:50:00+05:30,25519.65,25521.9,25512.1,25517.35,0
2025-07-03 12:55:00+05:30,25516.8,25519.55,25510.05,25512.2,0
2025-07-03 13:00:00+05:30,25512.0,25512.95,25496.6,25500.0,0
2025-07-03 13:05:00+05:30,25498.9,25506.8,25496.9,25504.0,0
2025-07-03 13:10:00+05:30,25504.0,25508.95,25500.2,25507.55,0
2025-07-03 13:15:00+05:30,25506.9,25509.95,25479.75,25500.7,0
2025-07-03 13:20:00+05:30,25499.35,25505.65,25493.9,25501.8,0
2025-07-03 13:25:00+05:30,25501.2,25505.15,25497.2,25503.85,0
2025-07-03 13:30:00+05:30,25503.35,25525.1,25495.6,25517.1,0
2025-07-03 13:35:00+05:30,25516.65,25573.15,25515.5,25569.5,0
2025-07-03 13:40:00+05:30,25568.8,25587.5,25559.1,25570.5,0
2025-07-03 13:45:00+05:30,25570.45,25574.85,25507.5,25512.5,0
2025-07-03 13:50:00+05:30,25511.75,25512.1,25493.95,25509.65,0
2025-07-03 13:55:00+05:30,25510.2,25513.35,25480.0,25499.45,0
2025-07-03 14:00:00+05:30,25499.05,25509.15,25497.75,25506.95,0
2025-07-03 14:05:00+05:30,25506.0,25508.55,25493.6,25506.6,0
2025-07-03 14:10:00+05:30,25505.25,25505.8,25490.15,25492.1,0
2025-07-03 14:15:00+05:30,25491.75,25495.15,25483.7,25484.5,0
2025-07-03 14:20:00+05:30,25483.5,25485.6,25465.7,25477.65,0
2025-07-03 14:25:00+05:30,25477.95,25478.0,25453.55,25453.6,0
2025-07-03 14:30:00+05:30,25453.55,25453.55,25407.9,25426.3,0
2025-07-03 14:35:00+05:30,25425.55,25425.55,25384.35,25401.9,0
2025-07-03 14:40:00+05:30,25401.5,25415.15,25398.65,25405.6,0
2025-07-03 14:45:00+05:30,25408.7,25448.6,25395.95,25397.85,0
2025-07-03 14:50:00+05:30,25397.1,25416.55,25393.3,25408.25,0
2025-07-03 14:55:00+05:30,25407.8,25420.95,25401.45,25408.85,0
2025-07-03 15:00:00+05:30,25410.6,25420.0,25397.85,25399.45,0
2025-07-03 15:05:00+05:30,25400.25,25415.85,25397.7,25415.6,0
2025-07-03 15:10:00+05:30,25416.35,25424.35,25396.05,25397.95,0
2025-07-03 15:15:00+05:30,25399.5,25418.45,25395.95,25414.85,0
2025-07-03 15:20:00+05:30,25415.35,25415.35,25392.55,25398.65,0
2025-07-03 15:25:00+05:30,25398.0,25402.8,25388.65,25397.4,0
2025-07-03 09:15:00+05:30,25505.1,25522.25,25484.0,25521.05,0
2025-07-03 09:20:00+05:30,25522.75,25537.05,25459.35,25465.05,0
2025-07-03 09:25:00+05:30,25465.4,25478.95,25429.75,25435.45,0
2025-07-03 09:30:00+05:30,25434.85,25469.4,25434.85,25462.55,0
2025-07-03 09:35:00+05:30,25462.7,25496.15,25457.6,25464.9,0
2025-07-03 09:40:00+05:30,25464.4,25497.2,25453.85,25497.2,0
2025-07-03 09:45:00+05:30,25497.1,25518.25,25495.2,25518.15,0
2025-07-03 09:50:00+05:30,25517.25,25538.25,25502.35,25531.7,0
2025-07-03 09:55:00+05:30,25532.3,25547.25,25528.6,25545.35,0
2025-07-03 10:00:00+05:30,25545.95,25559.8,25533.4,25540.65,0
2025-07-03 10:05:00+05:30,25539.8,25551.6,25529.6,25545.1,0
2025-07-03 10:10:00+05:30,25545.8,25557.8,25533.95,25543.05,0
2025-07-03 10:15:00+05:30,25542.5,25553.1,25534.1,25542.75,0
2025-07-03 10:20:00+05:30,25542.35,25553.1,25532.15,25552.75,0
2025-07-03 10:25:00+05:30,25553.8,25567.5,25550.35,25553.05,0
2025-07-03 10:30:00+05:30,25551.95,25564.5,25551.95,25557.1,0
2025-07-03 10:35:00+05:30,25555.65,25562.25,25547.95,25551.55,0
2025-07-03 10:40:00+05:30,25550.9,25554.5,25544.7,25547.85,0
2025-07-03 10:45:00+05:30,25548.0,25548.9,25537.55,25547.85,0
2025-07-03 10:50:00+05:30,25546.25,25552.6,25531.2,25535.9,0
2025-07-03 10:55:00+05:30,25536.1,25539.05,25526.45,25531.15,0
2025-07-03 11:00:00+05:30,25533.2,25549.65,25533.1,25544.85,0
2025-07-03 11:05:00+05:30,25544.25,25567.1,25543.55,25561.8,0
2025-07-03 11:10:00+05:30,25560.6,25563.7,25549.6,25554.2,0
2025-07-03 11:15:00+05:30,25554.85,25565.65,25549.3,25554.7,0
2025-07-03 11:20:00+05:30,25555.0,25567.8,25551.75,25567.2,0
2025-07-03 11:25:00+05:30,25566.75,25576.7,25539.65,25539.65,0
2025-07-03 11:30:00+05:30,25542.3,25550.5,25538.35,25545.9,0
2025-07-03 11:35:00+05:30,25545.95,25552.45,25535.4,25547.2,0
2025-07-03 11:40:00+05:30,25550.5,25551.3,25504.1,25512.9,0
2025-07-03 11:45:00+05:30,25512.6,25515.85,25484.85,25507.05,0
2025-07-03 11:50:00+05:30,25505.6,25516.65,25501.3,25508.2,0
2025-07-03 11:55:00+05:30,25508.4,25521.4,25507.25,25514.4,0
2025-07-03 12:00:00+05:30,25513.6,25517.8,25501.05,25508.45,0
2025-07-03 12:05:00+05:30,25508.3,25510.3,25502.45,25505.95,0
2025-07-03 12:10:00+05:30,25505.5,25508.6,25500.9,25503.95,0
2025-07-03 12:15:00+05:30,25503.8,25504.9,25486.45,25489.9,0
2025-07-03 12:20:00+05:30,25489.35,25505.95,25489.3,25504.5,0
2025-07-03 12:25:00+05:30,25504.5,25515.45,25498.45,25511.65,0
2025-07-03 12:30:00+05:30,25511.15,25514.6,25505.75,25511.85,0
2025-07-03 12:35:00+05:30,25510.6,25512.95,25505.05,25506.45,0
2025-07-03 12:40:00+05:30,25506.45,25538.55,25505.6,25518.4,0
2025-07-03 12:45:00+05:30,25518.55,25526.9,25512.75,25520.6,0
2025-07-03 12:50:00+05:30,25519.65,25521.9,25512.1,25517.35,0
2025-07-03 12:55:00+05:30,25516.8,25519.55,25510.05,25512.2,0
2025-07-03 13:00:00+05:30,25512.0,25512.95,25496.6,25500.0,0
2025-07-03 13:05:00+05:30,25498.9,25506.8,25496.9,25504.0,0
2025-07-03 13:10:00+05:30,25504.0,25508.95,25500.2,25507.55,0
2025-07-03 13:15:00+05:30,25506.9,25509.95,25479.75,25500.7,0
2025-07-03 13:20:00+05:30,25499.35,25505.65,25493.9,25501.8,0
2025-07-03 13:25:00+05:30,25501.2,25505.15,25497.2,25503.85,0
2025-07-03 13:30:00+05:30,25503.35,25525.1,25495.6,25517.1,0
2025-07-03 13:35:00+05:30,25516.65,25573.15,25515.5,25569.5,0
2025-07-03 13:40:00+05:30,25568.8,25587.5,25559.1,25570.5,0
2025-07-03 13:45:00+05:30,25570.45,25574.85,25507.5,25512.5,0
2025-07-03 13:50:00+05:30,25511.75,25512.1,25493.95,25509.65,0
2025-07-03 13:55:00+05:30,25510.2,25513.35,25480.0,25499.45,0
2025-07-03 14:00:00+05:30,25499.05,25509.15,25497.75,25506.95,0
2025-07-03 14:05:00+05:30,25506.0,25508.55,25493.6,25506.6,0
2025-07-03 14:10:00+05:30,25505.25,25505.8,25490.15,25492.1,0
2025-07-03 14:15:00+05:30,25491.75,25495.15,25483.7,25484.5,0
2025-07-03 14:20:00+05:30,25483.5,25485.6,25465.7,25477.65,0
2025-07-03 14:25:00+05:30,25477.95,25478.0,25453.55,25453.6,0
2025-07-03 14:30:00+05:30,25453.55,25453.55,25407.9,25426.3,0
2025-07-03 14:35:00+05:30,25425.55,25425.55,25384.35,25401.9,0
2025-07-03 14:40:00+05:30,25401.5,25415.15,25398.65,25405.6,0
2025-07-03 14:45:00+05:30,25408.7,25448.6,25395.95,25397.85,0
2025-07-03 14:50:00+05:30,25397.1,25416.55,25393.3,25408.25,0
2025-07-03 14:55:00+05:30,25407.8,25420.95,25401.45,25408.85,0
2025-07-03 15:00:00+05:30,25410.6,25420.0,25397.85,25399.45,0
2025-07-03 15:05:00+05:30,25400.25,25415.85,25397.7,25415.6,0
2025-07-03 15:10:00+05:30,25416.35,25424.35,25396.05,25397.95,0
2025-07-03 15:15:00+05:30,25399.5,25418.45,25395.95,25414.85,0
2025-07-03 15:20:00+05:30,25415.35,25415.35,25392.55,25398.65,0
2025-07-03 15:25:00+05:30,25398.0,25402.8,25388.65,25397.4,0
