Timestamp,Open,High,Low,Close,Volume,Timestamp2
1735718700,23738.8,23744.4,23725.3,23738.95,0,2025-01-01 13:35:00+05:30
1735719000,23738.25,23752.4,23737.8,23749.7,0,2025-01-01 13:40:00+05:30
1735719300,23749.6,23761.65,23746.6,23755.3,0,2025-01-01 13:45:00+05:30
1735719600,23753.9,23768.95,23746.25,23759.9,0,2025-01-01 13:50:00+05:30
1735719900,23760.25,23785.95,23753.6,23785.4,0,2025-01-01 13:55:00+05:30
1735720200,23786.25,23822.8,23786.25,23812.3,0,2025-01-01 14:00:00+05:30
1735720500,23810.75,23820.9,23805.45,23814.25,0,2025-01-01 14:05:00+05:30
1735720800,23815.3,23815.3,23783.55,23789.1,0,2025-01-01 14:10:00+05:30
1735721100,23789.65,23791.85,23776.15,23782.15,0,2025-01-01 14:15:00+05:30
1735721400,23781.75,23788.2,23777.4,23786.5,0,2025-01-01 14:20:00+05:30
1735721700,23786.25,23789.05,23770.95,23779.55,0,2025-01-01 14:25:00+05:30
1735722000,23779.9,23788.15,23776.6,23783.3,0,2025-01-01 14:30:00+05:30
1735722300,23783.0,23797.65,23778.6,23788.6,0,2025-01-01 14:35:00+05:30
1735722600,23788.75,23791.5,23764.6,23767.5,0,2025-01-01 14:40:00+05:30
1735722900,23767.1,23768.6,23751.45,23758.55,0,2025-01-01 14:45:00+05:30
1735723200,23757.35,23761.85,23744.7,23746.8,0,2025-01-01 14:50:00+05:30
1735723500,23746.75,23748.4,23734.75,23741.2,0,2025-01-01 14:55:00+05:30
1735723800,23741.55,23748.45,23729.45,23739.1,0,2025-01-01 15:00:00+05:30
1735724100,23738.25,23738.8,23721.45,23732.65,0,2025-01-01 15:05:00+05:30
1735724400,23734.3,23745.5,23727.9,23739.95,0,2025-01-01 15:10:00+05:30
1735724700,23739.75,23749.3,23733.4,23744.85,0,2025-01-01 15:15:00+05:30
1735725000,23745.95,23760.25,23739.25,23757.75,0,2025-01-01 15:20:00+05:30
1735725300,23758.0,23769.8,23754.45,23758.7,0,2025-01-01 15:25:00+05:30
1735789500,23783.0,23812.15,23776.75,23788.85,0,2025-01-02 09:15:00+05:30
1735789800,23788.2,23788.2,23754.4,23771.7,0,2025-01-02 09:20:00+05:30
1735790100,23771.75,23788.75,23764.65,23766.2,0,2025-01-02 09:25:00+05:30
1735790400,23760.3,23791.4,23751.55,23784.25,0,2025-01-02 09:30:00+05:30
1735790700,23783.7,23830.75,23780.4,23815.05,0,2025-01-02 09:35:00+05:30
1735791000,23816.95,23842.05,23811.8,23826.7,0,2025-01-02 09:40:00+05:30
1735791300,23826.65,23840.75,23806.45,23812.5,0,2025-01-02 09:45:00+05:30
1735791600,23812.65,23827.55,23791.8,23817.85,0,2025-01-02 09:50:00+05:30
1735791900,23818.0,23868.5,23818.0,23833.1,0,2025-01-02 09:55:00+05:30
1735792200,23834.05,23844.45,23829.3,23837.35,0,2025-01-02 10:00:00+05:30
1735792500,23837.65,23857.95,23837.65,23842.15,0,2025-01-02 10:05:00+05:30
1735792800,23844.65,23877.35,23830.0,23834.1,0,2025-01-02 10:10:00+05:30
1735793100,23833.0,23868.5,23830.6,23860.45,0,2025-01-02 10:15:00+05:30
1735793400,23861.75,23889.6,23851.35,23877.85,0,2025-01-02 10:20:00+05:30
1735793700,23878.15,23883.2,23865.65,23878.5,0,2025-01-02 10:25:00+05:30
1735794000,23878.25,23880.2,23866.2,23869.55,0,2025-01-02 10:30:00+05:30
1735794300,23869.2,23898.55,23855.6,23870.95,0,2025-01-02 10:35:00+05:30
1735794600,23871.05,23887.6,23870.6,23884.2,0,2025-01-02 10:40:00+05:30
1735794900,23884.25,23924.6,23878.05,23913.9,0,2025-01-02 10:45:00+05:30
1735795200,23914.05,23935.3,23909.65,23920.65,0,2025-01-02 10:50:00+05:30
1735795500,23919.95,23939.0,23908.05,23932.75,0,2025-01-02 10:55:00+05:30
1735795800,23931.95,23940.45,23926.9,23932.05,0,2025-01-02 11:00:00+05:30
1735796100,23931.75,23963.5,23921.75,23946.2,0,2025-01-02 11:05:00+05:30
1735796400,23949.95,23956.25,23941.6,23943.65,0,2025-01-02 11:10:00+05:30
1735796700,23943.8,23961.05,23937.25,23940.1,0,2025-01-02 11:15:00+05:30
1735797000,23940.3,23953.25,23927.05,23950.15,0,2025-01-02 11:20:00+05:30
1735797300,23949.8,23969.15,23949.7,23967.2,0,2025-01-02 11:25:00+05:30
1735797600,23966.65,23974.15,23961.7,23964.05,0,2025-01-02 11:30:00+05:30
1735797900,23964.5,23964.5,23955.0,23958.45,0,2025-01-02 11:35:00+05:30
1735798200,23958.75,23960.45,23944.6,23958.25,0,2025-01-02 11:40:00+05:30
1735798500,23957.9,23959.15,23935.2,23936.5,0,2025-01-02 11:45:00+05:30
1735798800,23936.55,23942.4,23916.95,23921.15,0,2025-01-02 11:50:00+05:30
1735799100,23920.95,23937.55,23916.25,23937.4,0,2025-01-02 11:55:00+05:30
1735799400,23937.7,23966.8,23937.7,23955.45,0,2025-01-02 12:00:00+05:30
1735799700,23955.15,23959.55,23953.7,23957.1,0,2025-01-02 12:05:00+05:30
1735800000,23957.0,23964.0,23933.9,23940.45,0,2025-01-02 12:10:00+05:30
1735800300,23940.9,23951.3,23927.35,23948.65,0,2025-01-02 12:15:00+05:30
1735800600,23949.1,23959.1,23947.2,23959.05,0,2025-01-02 12:20:00+05:30
1735800900,23959.7,24025.65,23959.55,24015.6,0,2025-01-02 12:25:00+05:30
1735801200,24014.85,24063.4,24014.2,24046.75,0,2025-01-02 12:30:00+05:30
1735801500,24046.8,24056.45,24035.05,24052.1,0,2025-01-02 12:35:00+05:30
1735801800,24053.25,24071.35,24045.1,24053.9,0,2025-01-02 12:40:00+05:30
1735802100,24054.65,24064.75,24045.15,24048.55,0,2025-01-02 12:45:00+05:30
1735802400,24048.2,24072.5,24036.25,24065.05,0,2025-01-02 12:50:00+05:30
1735802700,24065.6,24068.1,24045.25,24054.75,0,2025-01-02 12:55:00+05:30
1735803000,24055.65,24082.4,24043.45,24061.0,0,2025-01-02 13:00:00+05:30
1735803300,24061.2,24089.95,24059.0,24086.6,0,2025-01-02 13:05:00+05:30
1735803600,24086.4,24091.2,24077.2,24084.75,0,2025-01-02 13:10:00+05:30
1735803900,24085.35,24110.05,24081.75,24106.6,0,2025-01-02 13:15:00+05:30
1735804200,24108.2,24120.6,24104.25,24117.7,0,2025-01-02 13:20:00+05:30
1735804500,24118.2,24129.75,24094.65,24099.85,0,2025-01-02 13:25:00+05:30
1735804800,24099.65,24116.1,24084.1,24109.4,0,2025-01-02 13:30:00+05:30
1735805100,24109.75,24138.3,24109.75,24137.0,0,2025-01-02 13:35:00+05:30
1735805400,24137.25,24151.9,24132.3,24147.4,0,2025-01-02 13:40:00+05:30
1735805700,24145.55,24151.3,24134.15,24143.05,0,2025-01-02 13:45:00+05:30
1735806000,24142.7,24144.95,24129.25,24137.2,0,2025-01-02 13:50:00+05:30
1735806300,24136.8,24142.3,24121.3,24123.8,0,2025-01-02 13:55:00+05:30
1735806600,24123.4,24132.45,24117.95,24127.9,0,2025-01-02 14:00:00+05:30
1735806900,24127.3,24148.75,24120.3,24145.1,0,2025-01-02 14:05:00+05:30
1735807200,24144.85,24153.15,24138.5,24144.7,0,2025-01-02 14:10:00+05:30
1735807500,24145.05,24170.85,24144.85,24168.1,0,2025-01-02 14:15:00+05:30
1735807800,24169.4,24186.6,24165.65,24167.55,0,2025-01-02 14:20:00+05:30
1735808100,24168.35,24170.05,24153.85,24156.8,0,2025-01-02 14:25:00+05:30
1735808400,24156.45,24177.6,24155.35,24174.55,0,2025-01-02 14:30:00+05:30
1735808700,24174.05,24186.75,24171.4,24179.8,0,2025-01-02 14:35:00+05:30
1735809000,24180.3,24190.2,24170.7,24177.8,0,2025-01-02 14:40:00+05:30
1735809300,24177.15,24197.9,24173.25,24196.0,0,2025-01-02 14:45:00+05:30
1735809600,24195.75,24212.95,24193.6,24211.35,0,2025-01-02 14:50:00+05:30
1735809900,24210.7,24226.7,24201.3,24208.15,0,2025-01-02 14:55:00+05:30
1735810200,24209.15,24210.5,24165.75,24186.25,0,2025-01-02 15:00:00+05:30
1735810500,24186.95,24193.2,24177.4,24187.85,0,2025-01-02 15:05:00+05:30
1735810800,24188.4,24194.1,24184.4,24186.25,0,2025-01-02 15:10:00+05:30
1735811100,24185.5,24194.5,24182.55,24190.6,0,2025-01-02 15:15:00+05:30
1735811400,24189.45,24194.1,24180.85,24182.1,0,2025-01-02 15:20:00+05:30
1735811700,24181.9,24186.6,24164.9,24167.95,0,2025-01-02 15:25:00+05:30
1735875900,24196.4,24196.45,24138.7,24175.55,0,2025-01-03 09:15:00+05:30
1735876200,24176.05,24179.3,24153.9,24155.85,0,2025-01-03 09:20:00+05:30
1735876500,24153.05,24153.05,24126.8,24133.3,0,2025-01-03 09:25:00+05:30
1735876800,24132.15,24141.95,24096.95,24105.2,0,2025-01-03 09:30:00+05:30
1735877100,24101.5,24110.75,24091.4,24099.9,0,2025-01-03 09:35:00+05:30
1735877400,24100.35,24128.0,24080.3,24083.4,0,2025-01-03 09:40:00+05:30
1735877700,24081.65,24101.0,24070.05,24076.25,0,2025-01-03 09:45:00+05:30
1735878000,24076.95,24085.6,24059.9,24072.75,0,2025-01-03 09:50:00+05:30
1735878300,24071.8,24077.35,24051.5,24058.15,0,2025-01-03 09:55:00+05:30
1735878600,24057.9,24109.3,24052.9,24101.75,0,2025-01-03 10:00:00+05:30
1735878900,24100.75,24111.35,24059.15,24063.1,0,2025-01-03 10:05:00+05:30
1735879200,24062.45,24070.5,24032.15,24042.2,0,2025-01-03 10:10:00+05:30
1735879500,24042.45,24066.95,24037.0,24054.2,0,2025-01-03 10:15:00+05:30
1735879800,24054.3,24075.7,24053.8,24066.95,0,2025-01-03 10:20:00+05:30
1735880100,24066.8,24068.85,24042.45,24047.0,0,2025-01-03 10:25:00+05:30
1735880400,24046.55,24047.95,24021.1,24024.7,0,2025-01-03 10:30:00+05:30
1735880700,24023.95,24029.7,24009.3,24010.2,0,2025-01-03 10:35:00+05:30
1735881000,24011.85,24028.85,24006.75,24027.2,0,2025-01-03 10:40:00+05:30
1735881300,24027.55,24035.85,24013.35,24035.45,0,2025-01-03 10:45:00+05:30
1735881600,24033.85,24035.25,24003.05,24006.35,0,2025-01-03 10:50:00+05:30
1735881900,24007.6,24018.05,24000.25,24011.6,0,2025-01-03 10:55:00+05:30
1735882200,24010.4,24025.15,24008.0,24018.15,0,2025-01-03 11:00:00+05:30
1735882500,24018.8,24053.65,24017.55,24038.05,0,2025-01-03 11:05:00+05:30
1735882800,24037.85,24061.6,24029.7,24057.7,0,2025-01-03 11:10:00+05:30
1735883100,24057.6,24079.15,24051.45,24076.15,0,2025-01-03 11:15:00+05:30
1735883400,24076.0,24136.9,24074.15,24132.55,0,2025-01-03 11:20:00+05:30
1735883700,24133.0,24149.9,24106.1,24113.2,0,2025-01-03 11:25:00+05:30
1735884000,24113.3,24123.9,24090.75,24100.15,0,2025-01-03 11:30:00+05:30
1735884300,24100.85,24130.45,24099.5,24110.8,0,2025-01-03 11:35:00+05:30
1735884600,24113.2,24132.25,24109.0,24128.15,0,2025-01-03 11:40:00+05:30
1735884900,24128.8,24130.1,24107.55,24119.95,0,2025-01-03 11:45:00+05:30
1735885200,24118.8,24128.85,24107.7,24125.45,0,2025-01-03 11:50:00+05:30
1735885500,24125.6,24137.55,24116.9,24135.45,0,2025-01-03 11:55:00+05:30
1735885800,24135.8,24139.95,24127.25,24133.25,0,2025-01-03 12:00:00+05:30
1735886100,24133.15,24133.7,24093.65,24096.8,0,2025-01-03 12:05:00+05:30
1735886400,24096.05,24117.9,24093.8,24114.4,0,2025-01-03 12:10:00+05:30
1735886700,24115.1,24115.1,24083.0,24089.15,0,2025-01-03 12:15:00+05:30
1735887000,24089.85,24093.45,24069.75,24071.75,0,2025-01-03 12:20:00+05:30
1735887300,24072.8,24082.15,24058.4,24059.1,0,2025-01-03 12:25:00+05:30
1735887600,24060.1,24072.5,24055.95,24072.5,0,2025-01-03 12:30:00+05:30
1735887900,24072.45,24073.2,24052.25,24066.4,0,2025-01-03 12:35:00+05:30
1735888200,24066.25,24087.8,24059.5,24076.7,0,2025-01-03 12:40:00+05:30
1735888500,24077.75,24086.45,24064.85,24079.2,0,2025-01-03 12:45:00+05:30
1735888800,24079.1,24082.0,24064.55,24069.0,0,2025-01-03 12:50:00+05:30
1735889100,24069.0,24087.2,24063.35,24082.5,0,2025-01-03 12:55:00+05:30
1735889400,24082.65,24115.65,24078.35,24110.2,0,2025-01-03 13:00:00+05:30
1735889700,24111.85,24121.6,24096.55,24107.4,0,2025-01-03 13:05:00+05:30
1735890000,24107.4,24111.0,24089.75,24098.25,0,2025-01-03 13:10:00+05:30
1735890300,24097.65,24104.55,24082.3,24101.8,0,2025-01-03 13:15:00+05:30
1735890600,24102.65,24112.55,24100.45,24106.8,0,2025-01-03 13:20:00+05:30
1735890900,24106.35,24110.5,24096.75,24099.05,0,2025-01-03 13:25:00+05:30
1735891200,24098.75,24106.5,24088.5,24089.85,0,2025-01-03 13:30:00+05:30
1735891500,24088.85,24091.1,24076.5,24083.75,0,2025-01-03 13:35:00+05:30
1735891800,24082.5,24093.85,24077.0,24081.35,0,2025-01-03 13:40:00+05:30
1735892100,24081.65,24083.2,24063.55,24073.95,0,2025-01-03 13:45:00+05:30
1735892400,24073.65,24075.7,24063.1,24069.25,0,2025-01-03 13:50:00+05:30
1735892700,24069.2,24071.65,24038.55,24041.65,0,2025-01-03 13:55:00+05:30
1735893000,24041.25,24049.8,24027.35,24032.6,0,2025-01-03 14:00:00+05:30
1735893300,24032.0,24048.8,24021.2,24031.6,0,2025-01-03 14:05:00+05:30
1735893600,24031.5,24046.7,24023.25,24031.6,0,2025-01-03 14:10:00+05:30
1735893900,24032.55,24034.55,24018.55,24028.55,0,2025-01-03 14:15:00+05:30
1735894200,24028.85,24044.4,24027.85,24036.8,0,2025-01-03 14:20:00+05:30
1735894500,24036.15,24047.9,24030.05,24043.7,0,2025-01-03 14:25:00+05:30
1735894800,24043.9,24050.6,24020.0,24037.15,0,2025-01-03 14:30:00+05:30
1735895100,24036.3,24051.7,24033.75,24048.25,0,2025-01-03 14:35:00+05:30
1735895400,24048.55,24050.05,24031.95,24036.95,0,2025-01-03 14:40:00+05:30
1735895700,24036.75,24053.5,24036.75,24045.8,0,2025-01-03 14:45:00+05:30
1735896000,24044.3,24046.05,24035.25,24045.1,0,2025-01-03 14:50:00+05:30
1735896300,24044.4,24046.25,24029.0,24032.55,0,2025-01-03 14:55:00+05:30
1735896600,24032.85,24035.2,24005.35,24006.85,0,2025-01-03 15:00:00+05:30
1735896900,24005.5,24010.75,23976.0,24009.95,0,2025-01-03 15:05:00+05:30
1735897200,24010.35,24019.7,24003.55,24008.05,0,2025-01-03 15:10:00+05:30
1735897500,24008.15,24021.8,23991.15,23999.4,0,2025-01-03 15:15:00+05:30
1735897800,24000.3,24008.85,23992.7,23995.4,0,2025-01-03 15:20:00+05:30
1735898100,23995.95,24000.25,23976.75,23990.15,0,2025-01-03 15:25:00+05:30
1736135100,24045.8,24054.35,24018.15,24034.05,0,2025-01-06 09:15:00+05:30
1736135400,24031.8,24087.75,24016.4,24080.6,0,2025-01-06 09:20:00+05:30
1736135700,24080.75,24089.95,24030.7,24036.15,0,2025-01-06 09:25:00+05:30
1736136000,24035.65,24071.5,24014.0,24026.25,0,2025-01-06 09:30:00+05:30
1736136300,24023.6,24025.25,23975.0,24020.9,0,2025-01-06 09:35:00+05:30
1736136600,24019.6,24021.75,23947.75,23948.35,0,2025-01-06 09:40:00+05:30
1736136900,23947.55,23962.45,23911.45,23962.1,0,2025-01-06 09:45:00+05:30
1736137200,23962.75,23964.7,23928.1,23928.9,0,2025-01-06 09:50:00+05:30
1736137500,23930.25,23967.65,23918.45,23942.0,0,2025-01-06 09:55:00+05:30
1736137800,23942.25,24017.9,23942.25,23997.35,0,2025-01-06 10:00:00+05:30
1736138100,23995.95,24027.0,23983.15,24021.5,0,2025-01-06 10:05:00+05:30
1736138400,24023.65,24030.4,24007.25,24025.7,0,2025-01-06 10:10:00+05:30
1736138700,24024.0,24054.3,24011.15,24015.95,0,2025-01-06 10:15:00+05:30
1736139000,24015.05,24015.95,23972.85,23975.55,0,2025-01-06 10:20:00+05:30
1736139300,23974.45,23986.5,23966.75,23966.95,0,2025-01-06 10:25:00+05:30
1736139600,23966.9,23966.9,23937.9,23938.6,0,2025-01-06 10:30:00+05:30
1736139900,23939.25,23948.6,23918.1,23924.1,0,2025-01-06 10:35:00+05:30
1736140200,23923.95,23929.65,23880.15,23882.95,0,2025-01-06 10:40:00+05:30
1736140500,23882.4,23882.9,23854.6,23866.35,0,2025-01-06 10:45:00+05:30
1736140800,23866.75,23866.9,23827.7,23834.85,0,2025-01-06 10:50:00+05:30
1736141100,23834.25,23847.5,23820.0,23831.5,0,2025-01-06 10:55:00+05:30
1736141400,23831.05,23837.4,23807.1,23807.5,0,2025-01-06 11:00:00+05:30
1736141700,23808.25,23823.7,23792.3,23793.0,0,2025-01-06 11:05:00+05:30
1736142000,23793.0,23793.8,23726.6,23745.1,0,2025-01-06 11:10:00+05:30
1736142300,23744.3,23764.95,23716.8,23764.95,0,2025-01-06 11:15:00+05:30
1736142600,23765.6,23779.0,23733.9,23752.3,0,2025-01-06 11:20:00+05:30
1736142900,23751.85,23786.55,23742.7,23782.35,0,2025-01-06 11:25:00+05:30
1736143200,23782.75,23800.35,23768.45,23768.45,0,2025-01-06 11:30:00+05:30
1736143500,23769.4,23791.45,23758.75,23769.15,0,2025-01-06 11:35:00+05:30
1736143800,23769.15,23770.55,23708.85,23708.85,0,2025-01-06 11:40:00+05:30
1736144100,23708.45,23709.15,23633.2,23640.9,0,2025-01-06 11:45:00+05:30
1736144400,23644.95,23656.5,23620.25,23627.2,0,2025-01-06 11:50:00+05:30
1736144700,23627.2,23629.5,23601.5,23608.15,0,2025-01-06 11:55:00+05:30
1736145000,23609.9,23685.45,23609.9,23666.6,0,2025-01-06 12:00:00+05:30
1736145300,23666.0,23707.15,23658.55,23683.45,0,2025-01-06 12:05:00+05:30
1736145600,23683.3,23727.6,23683.15,23719.8,0,2025-01-06 12:10:00+05:30
1736145900,23719.35,23731.0,23685.25,23691.05,0,2025-01-06 12:15:00+05:30
1736146200,23689.1,23726.05,23688.9,23704.6,0,2025-01-06 12:20:00+05:30
1736146500,23704.7,23715.35,23679.05,23679.05,0,2025-01-06 12:25:00+05:30
1736146800,23679.2,23722.15,23679.2,23712.6,0,2025-01-06 12:30:00+05:30
1736147100,23712.35,23753.45,23707.3,23747.8,0,2025-01-06 12:35:00+05:30
1736147400,23747.45,23768.75,23733.1,23740.5,0,2025-01-06 12:40:00+05:30
1736147700,23740.65,23760.85,23727.9,23751.9,0,2025-01-06 12:45:00+05:30
1736148000,23751.4,23755.65,23727.65,23737.5,0,2025-01-06 12:50:00+05:30
1736148300,23735.75,23770.45,23730.65,23769.55,0,2025-01-06 12:55:00+05:30
1736148600,23768.15,23779.15,23739.05,23749.75,0,2025-01-06 13:00:00+05:30
1736148900,23748.0,23754.05,23728.0,23733.7,0,2025-01-06 13:05:00+05:30
1736149200,23732.55,23740.7,23704.35,23714.7,0,2025-01-06 13:10:00+05:30
1736149500,23714.6,23714.6,23679.5,23682.55,0,2025-01-06 13:15:00+05:30
1736149800,23683.75,23691.2,23661.9,23664.25,0,2025-01-06 13:20:00+05:30
1736150100,23665.5,23680.25,23662.15,23669.7,0,2025-01-06 13:25:00+05:30
1736150400,23672.1,23672.1,23619.15,23643.55,0,2025-01-06 13:30:00+05:30
1736150700,23645.15,23675.35,23645.15,23667.85,0,2025-01-06 13:35:00+05:30
1736151000,23667.95,23676.65,23640.9,23648.75,0,2025-01-06 13:40:00+05:30
1736151300,23648.9,23661.15,23633.75,23633.75,0,2025-01-06 13:45:00+05:30
1736151600,23635.15,23636.85,23604.2,23605.35,0,2025-01-06 13:50:00+05:30
1736151900,23606.15,23639.0,23602.6,23632.2,0,2025-01-06 13:55:00+05:30
1736152200,23633.75,23651.0,23626.2,23641.05,0,2025-01-06 14:00:00+05:30
1736152500,23642.9,23665.2,23634.2,23662.0,0,2025-01-06 14:05:00+05:30
1736152800,23663.35,23665.95,23620.4,23623.85,0,2025-01-06 14:10:00+05:30
1736153100,23624.4,23660.1,23618.2,23651.05,0,2025-01-06 14:15:00+05:30
1736153400,23650.7,23660.2,23636.5,23638.85,0,2025-01-06 14:20:00+05:30
1736153700,23639.4,23640.75,23613.05,23614.65,0,2025-01-06 14:25:00+05:30
1736154000,23615.15,23620.35,23588.15,23593.85,0,2025-01-06 14:30:00+05:30
1736154300,23595.0,23601.9,23562.6,23565.2,0,2025-01-06 14:35:00+05:30
1736154600,23565.4,23585.85,23551.9,23573.3,0,2025-01-06 14:40:00+05:30
1736154900,23574.7,23610.7,23572.35,23605.1,0,2025-01-06 14:45:00+05:30
1736155200,23606.1,23631.6,23599.55,23628.0,0,2025-01-06 14:50:00+05:30
1736155500,23628.6,23644.05,23612.15,23643.05,0,2025-01-06 14:55:00+05:30
1736155800,23644.2,23653.8,23625.9,23626.65,0,2025-01-06 15:00:00+05:30
1736156100,23628.15,23641.95,23617.95,23641.45,0,2025-01-06 15:05:00+05:30
1736156400,23642.55,23648.0,23580.85,23585.6,0,2025-01-06 15:10:00+05:30
1736156700,23587.15,23600.0,23580.15,23599.45,0,2025-01-06 15:15:00+05:30
1736157000,23600.6,23623.9,23599.5,23619.45,0,2025-01-06 15:20:00+05:30
1736157300,23619.75,23636.95,23618.5,23629.6,0,2025-01-06 15:25:00+05:30
1736221500,23679.9,23774.15,23679.85,23754.0,0,2025-01-07 09:15:00+05:30
1736221800,23754.6,23769.8,23718.8,23764.0,0,2025-01-07 09:20:00+05:30
1736222100,23765.1,23776.25,23722.0,23756.65,0,2025-01-07 09:25:00+05:30
1736222400,23761.0,23780.25,23739.7,23775.95,0,2025-01-07 09:30:00+05:30
1736222700,23775.6,23784.35,23764.1,23780.0,0,2025-01-07 09:35:00+05:30
1736223000,23781.4,23795.2,23779.75,23783.5,0,2025-01-07 09:40:00+05:30
1736223300,23783.25,23784.45,23669.7,23675.65,0,2025-01-07 09:45:00+05:30
1736223600,23674.55,23701.8,23664.0,23687.05,0,2025-01-07 09:50:00+05:30
1736223900,23687.45,23701.25,23663.3,23678.75,0,2025-01-07 09:55:00+05:30
1736224200,23678.5,23700.8,23648.0,23650.2,0,2025-01-07 10:00:00+05:30
1736224500,23650.8,23671.45,23638.0,23638.0,0,2025-01-07 10:05:00+05:30
1736224800,23639.0,23745.9,23637.8,23745.9,0,2025-01-07 10:10:00+05:30
1736225100,23749.4,23768.05,23721.4,23737.6,0,2025-01-07 10:15:00+05:30
1736225400,23737.65,23744.45,23717.5,23727.2,0,2025-01-07 10:20:00+05:30
1736225700,23727.4,23759.75,23725.6,23758.85,0,2025-01-07 10:25:00+05:30
1736226000,23758.9,23760.85,23736.65,23740.45,0,2025-01-07 10:30:00+05:30
