Timestamp,Open,High,Low,Close,Volume,Timestamp2
1747203300,24686.55,24686.55,24633.05,24641.05,0,2025-05-14 11:45:00+05:30
1747203900,24641.2,24668.3,24640.55,24666.35,0,2025-05-14 11:55:00+05:30
1747204500,24665.55,24679.55,24657.5,24677.1,0,2025-05-14 12:05:00+05:30
1747205100,24677.25,24679.65,24667.5,24669.45,0,2025-05-14 12:15:00+05:30
1747205700,24669.85,24673.05,24653.85,24655.5,0,2025-05-14 12:25:00+05:30
1747206300,24656.1,24657.4,24609.35,24629.7,0,2025-05-14 12:35:00+05:30
1747206900,24629.9,24635.8,24535.55,24573.95,0,2025-05-14 12:45:00+05:30
1747207500,24574.0,24633.7,24554.15,24619.55,0,2025-05-14 12:55:00+05:30
1747208100,24619.45,24643.0,24617.95,24636.05,0,2025-05-14 13:05:00+05:30
1747208700,24636.45,24643.15,24604.35,24635.05,0,2025-05-14 13:15:00+05:30
1747209300,24634.9,24660.95,24633.9,24644.7,0,2025-05-14 13:25:00+05:30
1747209900,24644.65,24648.0,24625.35,24628.5,0,2025-05-14 13:35:00+05:30
1747210500,24628.55,24635.75,24614.7,24629.95,0,2025-05-14 13:45:00+05:30
1747211100,24629.7,24638.2,24596.75,24601.05,0,2025-05-14 13:55:00+05:30
1747211700,24599.95,24616.35,24598.9,24615.0,0,2025-05-14 14:05:00+05:30
1747212300,24614.55,24633.0,24605.65,24629.75,0,2025-05-14 14:15:00+05:30
1747212900,24628.55,24630.3,24577.7,24586.15,0,2025-05-14 14:25:00+05:30
1747213500,24585.05,24665.65,24584.95,24625.55,0,2025-05-14 14:35:00+05:30
1747214100,24624.95,24637.7,24618.4,24632.95,0,2025-05-14 14:45:00+05:30
1747214700,24633.05,24667.05,24629.45,24659.8,0,2025-05-14 14:55:00+05:30
1747215300,24659.7,24675.2,24658.6,24669.55,0,2025-05-14 15:05:00+05:30
1747215900,24669.95,24678.9,24651.3,24677.6,0,2025-05-14 15:15:00+05:30
1747216500,24678.35,24696.35,24678.35,24685.75,0,2025-05-14 15:25:00+05:30
1747280700,24694.45,24706.75,24584.65,24621.7,0,2025-05-15 09:15:00+05:30
1747281300,24619.5,24628.55,24596.3,24596.3,0,2025-05-15 09:25:00+05:30
1747281900,24594.65,24594.65,24538.2,24546.9,0,2025-05-15 09:35:00+05:30
1747282500,24545.3,24585.55,24494.45,24555.4,0,2025-05-15 09:45:00+05:30
1747283100,24554.9,24575.65,24537.35,24542.55,0,2025-05-15 09:55:00+05:30
1747283700,24542.45,24568.5,24511.5,24561.7,0,2025-05-15 10:05:00+05:30
1747284300,24562.2,24586.8,24533.2,24567.55,0,2025-05-15 10:15:00+05:30
1747284900,24567.55,24627.25,24551.45,24622.15,0,2025-05-15 10:25:00+05:30
1747285500,24620.8,24807.75,24611.25,24745.9,0,2025-05-15 10:35:00+05:30
1747286100,24745.35,24763.15,24693.95,24704.65,0,2025-05-15 10:45:00+05:30
1747286700,24704.65,24790.15,24703.15,24712.3,0,2025-05-15 10:55:00+05:30
1747287300,24711.4,24718.7,24600.6,24617.25,0,2025-05-15 11:05:00+05:30
1747287900,24617.7,24683.2,24603.75,24614.9,0,2025-05-15 11:15:00+05:30
1747288500,24615.5,24658.0,24607.9,24619.95,0,2025-05-15 11:25:00+05:30
1747289100,24620.95,24647.3,24601.15,24635.85,0,2025-05-15 11:35:00+05:30
1747289700,24636.15,24659.95,24614.05,24628.8,0,2025-05-15 11:45:00+05:30
1747290300,24629.8,24651.7,24616.45,24639.7,0,2025-05-15 11:55:00+05:30
1747290900,24639.55,24707.9,24639.2,24661.05,0,2025-05-15 12:05:00+05:30
1747291500,24662.05,24740.05,24637.8,24659.95,0,2025-05-15 12:15:00+05:30
1747292100,24659.65,24659.65,24626.3,24649.8,0,2025-05-15 12:25:00+05:30
1747292700,24649.35,24699.8,24637.15,24643.55,0,2025-05-15 12:35:00+05:30
1747293300,24643.3,24681.8,24636.15,24676.8,0,2025-05-15 12:45:00+05:30
1747293900,24676.9,24752.3,24675.35,24734.65,0,2025-05-15 12:55:00+05:30
1747294500,24734.45,24888.9,24733.6,24886.3,0,2025-05-15 13:05:00+05:30
1747295100,24887.15,24917.8,24848.8,24880.05,0,2025-05-15 13:15:00+05:30
1747295700,24881.25,24977.15,24863.25,24965.4,0,2025-05-15 13:25:00+05:30
1747296300,24965.15,25003.05,24940.1,24986.25,0,2025-05-15 13:35:00+05:30
1747296900,24987.35,25076.35,24987.25,25064.95,0,2025-05-15 13:45:00+05:30
1747297500,25065.9,25089.8,25037.05,25071.95,0,2025-05-15 13:55:00+05:30
1747298100,25071.75,25106.05,25053.25,25091.0,0,2025-05-15 14:05:00+05:30
1747298700,25091.5,25109.35,25070.5,25086.95,0,2025-05-15 14:15:00+05:30
1747299300,25087.7,25116.25,25044.35,25058.25,0,2025-05-15 14:25:00+05:30
1747299900,25057.0,25090.05,25049.2,25087.45,0,2025-05-15 14:35:00+05:30
1747300500,25089.15,25089.15,25061.4,25067.05,0,2025-05-15 14:45:00+05:30
1747301100,25068.75,25082.15,25040.0,25079.85,0,2025-05-15 14:55:00+05:30
1747301700,25079.9,25085.6,25056.05,25056.4,0,2025-05-15 15:05:00+05:30
1747302300,25055.2,25063.45,25043.65,25058.3,0,2025-05-15 15:15:00+05:30
1747302900,25057.9,25062.45,25035.3,25035.3,0,2025-05-15 15:25:00+05:30
