pattern_start_date,pattern_end_date,confirmation_date,entry_date,entry_price,stop_loss,target,risk,potential_reward,consecutive_reds,status,exit_price,exit_date,pnl,pnl_percent
2022-05-31 00:00:00+05:30,2022-07-31 00:00:00+05:30,2022-08-31 00:00:00+05:30,2022-09-30 00:00:00+05:30,1291.33,1182.5,1508.9899999999998,108.82999999999993,217.65999999999985,3,Loss,1182.5,2022-10-31 00:00:00+05:30,-108.82999999999993,-8.427745038061527
2022-12-31 00:00:00+05:30,2023-03-31 00:00:00+05:30,2023-04-30 00:00:00+05:30,2023-05-31 00:00:00+05:30,1218.1,1090.0,1474.2999999999997,128.0999999999999,256.1999999999998,4,Win,1474.2999999999997,2024-02-29 00:00:00+05:30,256.1999999999998,21.03275593136851
2023-07-31 00:00:00+05:30,2023-10-31 00:00:00+05:30,2023-11-30 00:00:00+05:30,2023-12-31 00:00:00+05:30,1189.0,1110.15,1346.6999999999998,78.84999999999991,157.69999999999982,4,Win,1346.6999999999998,2024-01-31 00:00:00+05:30,157.69999999999982,13.263246425567687
