,Date,Open,High,Low,Close,SMA_44
200,2022-07-19 05:30:00+05:30,488.0,498.55,488.0,497.95,465.65
201,2022-07-20 05:30:00+05:30,501.0,510.6,500.4,508.6,467.04
202,2022-07-21 05:30:00+05:30,509.8,513.4,506.75,512.05,468.16
203,2022-07-22 05:30:00+05:30,513.45,520.2,511.2,513.7,469.36
204,2022-07-25 05:30:00+05:30,513.4,519.0,509.15,517.8,470.63
205,2022-07-26 05:30:00+05:30,517.7,520.8,513.1,514.2,472.0
206,2022-07-27 05:30:00+05:30,515.3,529.95,512.25,528.2,473.35
207,2022-07-28 05:30:00+05:30,533.2,537.5,529.55,532.45,474.79
208,2022-07-29 05:30:00+05:30,535.05,537.0,526.75,528.35,476.01
209,2022-08-01 05:30:00+05:30,529.05,535.0,526.4,533.75,477.5
210,2022-08-02 05:30:00+05:30,531.9,544.9,531.1,542.1,479.18
211,2022-08-03 05:30:00+05:30,541.9,546.4,534.65,540.85,480.79
212,2022-08-04 05:30:00+05:30,543.65,544.0,524.2,533.25,482.36
213,2022-08-05 05:30:00+05:30,535.55,542.9,529.0,531.05,483.89
214,2022-08-08 05:30:00+05:30,524.0,524.0,513.85,520.4,485.18
215,2022-08-10 05:30:00+05:30,521.55,523.5,513.4,514.7,486.17
216,2022-08-11 05:30:00+05:30,520.0,526.0,517.2,524.75,487.48
217,2022-08-12 05:30:00+05:30,525.7,531.8,525.15,530.7,489.05
218,2022-08-16 05:30:00+05:30,533.3,533.85,525.0,525.95,490.87
219,2022-08-17 05:30:00+05:30,528.85,530.55,524.35,528.15,492.69
220,2022-08-18 05:30:00+05:30,526.85,534.8,526.2,532.35,494.53
221,2022-08-19 05:30:00+05:30,532.0,533.65,518.5,520.35,496.32
222,2022-08-22 05:30:00+05:30,519.0,519.9,510.0,511.3,497.91
223,2022-08-23 05:30:00+05:30,508.25,524.0,508.25,521.9,499.9
224,2022-08-24 05:30:00+05:30,519.0,523.0,512.3,519.3,501.45
225,2022-08-25 05:30:00+05:30,521.95,528.3,518.5,520.4,503.11
226,2022-08-26 05:30:00+05:30,523.8,529.5,522.2,523.8,504.75
227,2022-08-29 05:30:00+05:30,511.3,517.0,508.75,514.85,506.13
228,2022-08-30 05:30:00+05:30,518.2,532.5,517.95,531.25,507.72
229,2022-09-01 05:30:00+05:30,522.25,540.9,522.25,533.3,509.29
230,2022-09-02 05:30:00+05:30,537.0,537.85,531.25,536.7,511.06
231,2022-09-05 05:30:00+05:30,537.0,540.8,536.3,538.9,512.71
232,2022-09-06 05:30:00+05:30,538.0,542.7,534.1,537.8,514.33
233,2022-09-07 05:30:00+05:30,534.4,537.45,531.55,532.85,515.68
234,2022-09-08 05:30:00+05:30,536.0,546.3,535.5,544.65,517.32
235,2022-09-09 05:30:00+05:30,549.65,557.0,548.0,553.35,518.99
236,2022-09-12 05:30:00+05:30,554.9,558.6,551.25,554.9,520.54
237,2022-09-13 05:30:00+05:30,560.0,560.0,553.75,558.0,522.12
238,2022-09-14 05:30:00+05:30,550.0,574.85,549.25,571.75,524.02
239,2022-09-15 05:30:00+05:30,572.55,578.5,567.9,572.15,526.0
240,2022-09-16 05:30:00+05:30,569.1,574.0,560.3,561.8,527.71
241,2022-09-19 05:30:00+05:30,560.7,574.4,559.55,572.25,529.82
242,2022-09-20 05:30:00+05:30,577.95,577.95,572.85,574.05,531.98
243,2022-09-21 05:30:00+05:30,575.0,577.3,565.4,569.7,533.79
244,2022-09-22 05:30:00+05:30,566.75,574.0,562.0,567.3,535.36
245,2022-09-23 05:30:00+05:30,564.8,568.0,549.5,550.6,536.32
246,2022-09-26 05:30:00+05:30,545.8,549.0,533.0,543.3,537.03
247,2022-09-27 05:30:00+05:30,544.55,550.9,533.2,536.5,537.55
248,2022-09-28 05:30:00+05:30,532.9,539.8,520.35,524.85,537.71
249,2022-09-29 05:30:00+05:30,529.0,535.7,519.55,521.75,537.88
250,2022-10-17 05:30:00+05:30,526.4,544.7,524.2,543.65,537.99
251,2022-10-18 05:30:00+05:30,547.1,563.5,546.75,562.45,538.71
252,2022-10-19 05:30:00+05:30,563.0,563.45,551.55,553.4,539.34
253,2022-10-20 05:30:00+05:30,552.0,556.8,545.3,555.4,539.95
254,2022-10-21 05:30:00+05:30,557.25,565.8,557.25,560.85,540.6
255,2022-10-24 05:30:00+05:30,567.0,572.5,565.9,570.5,541.74
256,2022-10-25 05:30:00+05:30,572.5,586.2,568.0,578.55,543.27
257,2022-10-27 05:30:00+05:30,583.95,585.0,577.6,579.65,544.58
258,2022-10-28 05:30:00+05:30,579.95,582.65,567.0,570.75,545.75
259,2022-10-31 05:30:00+05:30,574.95,577.45,568.4,573.8,546.97
260,2022-11-01 05:30:00+05:30,576.35,585.75,574.6,576.9,548.17
261,2022-11-02 05:30:00+05:30,575.9,578.95,569.9,573.85,549.51
262,2022-11-03 05:30:00+05:30,569.0,587.95,568.0,584.9,550.73
263,2022-11-04 05:30:00+05:30,586.0,596.95,580.4,593.95,552.11
264,2022-11-07 05:30:00+05:30,613.0,622.7,607.7,614.15,553.87
265,2022-11-09 05:30:00+05:30,621.0,621.0,610.55,615.55,555.61
266,2022-11-10 05:30:00+05:30,613.1,615.1,602.2,605.75,557.16
267,2022-11-11 05:30:00+05:30,617.25,619.55,598.5,601.3,558.71
268,2022-11-14 05:30:00+05:30,603.95,603.95,591.65,592.55,559.8
269,2022-11-15 05:30:00+05:30,594.3,602.1,592.65,600.85,560.88
270,2022-11-16 05:30:00+05:30,599.95,603.5,596.0,599.75,561.9
271,2022-11-17 05:30:00+05:30,599.1,602.75,596.15,599.05,562.83
272,2022-11-18 05:30:00+05:30,601.0,605.75,597.15,602.7,563.54
273,2022-11-21 05:30:00+05:30,602.1,602.1,595.35,598.1,564.13
274,2022-11-22 05:30:00+05:30,598.15,600.7,596.15,599.1,564.97
275,2022-11-23 05:30:00+05:30,601.55,609.6,601.0,607.65,565.78
276,2022-11-24 05:30:00+05:30,609.75,611.3,605.8,609.35,566.58
277,2022-11-25 05:30:00+05:30,610.55,613.7,606.25,607.4,567.44
278,2022-11-28 05:30:00+05:30,605.6,610.9,602.35,608.6,568.38
279,2022-11-29 05:30:00+05:30,607.1,611.8,607.1,608.55,569.69
280,2022-11-30 05:30:00+05:30,608.5,611.4,598.4,602.45,571.04
281,2022-12-01 05:30:00+05:30,607.85,609.8,601.55,608.1,572.67
282,2022-12-02 05:30:00+05:30,607.5,609.6,604.25,607.55,574.55
283,2022-12-05 05:30:00+05:30,608.5,618.0,607.55,617.3,576.72
284,2022-12-06 05:30:00+05:30,614.75,619.8,607.8,608.95,578.5
285,2022-12-07 05:30:00+05:30,610.85,612.9,604.5,607.05,580.48
286,2022-12-08 05:30:00+05:30,609.75,613.8,607.15,611.65,582.28
287,2022-12-09 05:30:00+05:30,614.4,618.0,609.1,616.5,584.08
288,2022-12-12 05:30:00+05:30,614.8,618.7,611.0,613.05,585.96
289,2022-12-13 05:30:00+05:30,613.5,617.4,612.5,616.75,587.91
290,2022-12-14 05:30:00+05:30,618.5,626.75,617.5,625.5,590.14
291,2022-12-15 05:30:00+05:30,625.55,629.55,614.3,615.95,592.01
292,2022-12-16 05:30:00+05:30,612.0,615.6,602.1,603.35,593.87
293,2022-12-19 05:30:00+05:30,604.0,609.5,603.0,604.45,595.63
294,2022-12-20 05:30:00+05:30,603.0,606.5,599.55,604.45,597.01
295,2022-12-21 05:30:00+05:30,605.9,609.15,589.6,593.4,597.71
296,2022-12-22 05:30:00+05:30,597.0,599.0,587.55,593.4,598.62
297,2022-12-23 05:30:00+05:30,590.0,590.7,571.5,574.0,599.04
298,2022-12-26 05:30:00+05:30,574.0,601.7,570.7,597.1,599.87
299,2022-12-27 05:30:00+05:30,600.4,603.1,593.3,601.9,600.58
300,2022-12-28 05:30:00+05:30,600.9,607.0,598.55,601.05,601.09
301,2022-12-29 05:30:00+05:30,600.0,618.0,597.15,611.8,601.82
302,2022-12-30 05:30:00+05:30,615.25,620.55,611.35,613.7,602.8
303,2023-01-02 05:30:00+05:30,614.95,619.2,611.2,612.2,603.67
304,2023-01-03 05:30:00+05:30,614.5,616.6,610.0,612.4,604.48
305,2023-01-04 05:30:00+05:30,611.85,614.95,604.0,605.2,605.19
306,2023-01-05 05:30:00+05:30,607.0,611.6,601.95,605.1,605.65
307,2023-01-06 05:30:00+05:30,607.4,607.45,597.0,600.65,605.8
308,2023-01-09 05:30:00+05:30,605.0,609.0,600.1,607.7,605.66
309,2023-01-10 05:30:00+05:30,608.45,609.0,590.6,595.15,605.19
310,2023-04-12 05:30:00+05:30,533.2,534.0,526.0,528.2,531.59
311,2023-04-13 05:30:00+05:30,529.3,534.25,527.15,532.95,531.31
312,2023-04-17 05:30:00+05:30,528.0,545.0,528.0,544.0,531.24
313,2023-04-18 05:30:00+05:30,545.35,548.5,540.5,545.85,531.15
314,2023-04-19 05:30:00+05:30,544.0,547.5,538.25,540.3,530.91
315,2023-04-20 05:30:00+05:30,541.2,545.45,536.65,544.8,530.73
316,2023-04-21 05:30:00+05:30,545.0,546.4,539.7,543.15,530.85
317,2023-04-24 05:30:00+05:30,543.8,555.55,543.5,554.6,531.17
318,2023-04-25 05:30:00+05:30,555.0,567.9,555.0,561.8,531.61
319,2023-04-26 05:30:00+05:30,562.0,567.0,556.45,566.35,532.21
320,2023-04-27 05:30:00+05:30,565.0,567.4,561.1,564.75,532.97
321,2023-04-28 05:30:00+05:30,567.8,580.45,565.5,578.3,534.18
322,2023-05-02 05:30:00+05:30,580.0,580.85,573.15,575.3,535.36
323,2023-05-03 05:30:00+05:30,570.65,575.0,569.0,570.5,536.59
324,2023-05-04 05:30:00+05:30,570.2,580.8,568.5,580.0,537.93
325,2023-05-05 05:30:00+05:30,580.2,588.25,575.05,576.5,539.19
326,2023-05-08 05:30:00+05:30,577.65,587.6,577.35,583.6,540.46
327,2023-05-09 05:30:00+05:30,585.0,586.45,572.1,573.5,541.62
328,2023-05-10 05:30:00+05:30,575.0,575.0,563.25,572.2,542.42
329,2023-05-11 05:30:00+05:30,572.2,580.0,572.0,573.45,543.32
330,2023-05-12 05:30:00+05:30,574.7,580.75,571.55,578.15,543.71
331,2023-05-15 05:30:00+05:30,578.75,584.0,574.65,581.9,544.17
332,2023-05-16 05:30:00+05:30,584.0,590.4,582.0,586.3,544.66
333,2023-05-17 05:30:00+05:30,586.0,590.5,579.5,586.3,545.28
334,2023-05-18 05:30:00+05:30,590.3,593.9,571.4,574.2,545.89
335,2023-05-19 05:30:00+05:30,579.0,586.25,569.9,575.15,546.92
336,2023-05-22 05:30:00+05:30,577.5,580.3,573.45,577.15,548.09
337,2023-05-23 05:30:00+05:30,578.9,583.7,576.8,581.6,549.55
338,2023-05-24 05:30:00+05:30,579.8,585.25,578.25,582.7,550.87
339,2023-05-25 05:30:00+05:30,582.0,582.9,577.0,581.25,552.04
340,2023-05-26 05:30:00+05:30,581.25,587.75,580.55,586.0,553.56
341,2023-05-29 05:30:00+05:30,590.0,596.4,588.05,595.0,555.22
342,2023-05-30 05:30:00+05:30,595.0,595.5,591.5,592.8,556.84
343,2023-05-31 05:30:00+05:30,583.8,584.8,577.5,579.85,558.37
344,2023-06-01 05:30:00+05:30,581.8,586.4,581.0,582.75,560.12
345,2023-06-02 05:30:00+05:30,584.7,588.9,583.0,587.2,561.88
346,2023-06-05 05:30:00+05:30,588.5,589.8,586.0,587.2,563.67
347,2023-06-06 05:30:00+05:30,588.0,588.9,583.0,585.35,565.24
348,2023-06-07 05:30:00+05:30,588.0,590.6,586.0,589.2,566.73
349,2023-06-08 05:30:00+05:30,589.95,593.95,586.35,588.5,568.13
350,2023-06-09 05:30:00+05:30,588.0,589.1,576.75,578.7,569.4
351,2023-06-12 05:30:00+05:30,580.0,581.5,577.7,578.65,570.55
352,2023-06-13 05:30:00+05:30,579.45,581.4,574.25,576.4,571.69
353,2023-06-14 05:30:00+05:30,577.0,578.55,575.25,576.55,572.7
354,2023-06-15 05:30:00+05:30,576.0,576.7,565.25,566.5,573.57
355,2023-06-16 05:30:00+05:30,568.75,574.7,567.05,571.25,574.44
356,2023-06-19 05:30:00+05:30,571.25,572.75,565.9,568.85,575.01
