Datetime,Open,High,Low,Close
2022-01-31 00:00:00+05:30,3610.0,3800.95,3430.25,3535.3
2022-02-28 00:00:00+05:30,3560.0,3710.0,3327.35,3427.45
2022-03-31 00:00:00+05:30,3420.95,3439.55,3050.0,3206.4
2022-04-30 00:00:00+05:30,3210.0,3402.0,3132.05,3279.25
2022-05-31 00:00:00+05:30,3242.0,3700.0,3156.9,3647.8
2022-06-30 00:00:00+05:30,3649.1,3669.75,3270.95,3466.4
2022-07-31 00:00:00+05:30,3412.0,3949.35,3412.0,3900.4
2022-08-31 00:00:00+05:30,3900.4,3916.0,3585.25,3747.75
2022-09-30 00:00:00+05:30,3730.0,3889.8,3564.1,3843.05
2022-10-31 00:00:00+05:30,3862.0,3878.2,3690.0,3766.55
2022-11-30 00:00:00+05:30,3780.0,4387.9,3705.45,4362.3
2022-12-31 00:00:00+05:30,4364.55,4537.0,4296.55,4307.45
2023-01-31 00:00:00+05:30,4379.95,4444.0,4206.3,4317.6
2023-02-28 00:00:00+05:30,4329.9,4669.2,4326.85,4461.75
2023-03-31 00:00:00+05:30,4439.0,4454.55,4153.0,4322.15
2023-04-30 00:00:00+05:30,4344.0,4564.85,4222.55,4553.55
2023-05-31 00:00:00+05:30,4565.25,4705.45,4443.35,4657.05
2023-06-30 00:00:00+05:30,4655.0,5085.25,4587.55,5024.55
2023-07-31 00:00:00+05:30,5035.0,5270.35,4763.8,4793.95
2023-08-31 00:00:00+05:30,4825.1,4843.5,4421.4,4467.75
2023-09-30 00:00:00+05:30,4475.0,4634.3,4426.0,4537.15
2023-10-31 00:00:00+05:30,4524.8,4623.0,4401.9,4426.5
2023-11-30 00:00:00+05:30,4442.6,4875.95,4347.7,4852.65
2023-12-31 00:00:00+05:30,4873.0,5386.05,4837.05,5338.45
2024-01-31 00:00:00+05:30,5339.0,5375.0,4925.9,5198.4
2024-02-29 00:00:00+05:30,5196.05,5239.75,4828.85,4965.2
2024-03-31 00:00:00+05:30,4965.2,5014.0,4740.7,4911.25
2024-04-30 00:00:00+05:30,4929.95,4960.7,4641.0,4775.95
2024-05-31 00:00:00+05:30,4789.95,5302.5,4707.9,5179.8
2024-06-30 00:00:00+05:30,5300.0,5725.0,5127.05,5475.55
2024-07-31 00:00:00+05:30,5475.05,6005.0,5384.3,5784.45
2024-08-31 00:00:00+05:30,5784.45,5924.8,5594.15,5855.25
2024-09-30 00:00:00+05:30,5882.05,6362.9,5827.1,6338.15
2024-10-31 00:00:00+05:30,6306.9,6469.9,5601.6,5726.9
2024-11-30 00:00:00+05:30,5768.55,5902.15,4746.9,4941.15
2024-12-31 00:00:00+05:30,4930.5,4973.9,4663.8,4762.75
2025-01-31 00:00:00+05:30,4752.2,5216.25,4723.1,5129.65
