Datetime,Open,High,Low,Close
2022-01-31 00:00:00+05:30,462.0,540.9,460.1,538.3
2022-02-28 00:00:00+05:30,543.95,549.0,468.0,483.2
2022-03-31 00:00:00+05:30,478.0,503.5,425.0,493.55
2022-04-30 00:00:00+05:30,491.0,522.0,490.05,496.3
2022-05-31 00:00:00+05:30,492.65,496.45,438.85,468.1
2022-06-30 00:00:00+05:30,468.0,475.55,430.7,465.9
2022-07-31 00:00:00+05:30,463.35,537.5,460.55,528.35
2022-08-31 00:00:00+05:30,529.05,546.4,508.25,531.25
2022-09-30 00:00:00+05:30,522.25,578.5,516.15,530.6
2022-10-31 00:00:00+05:30,527.6,586.2,518.5,573.8
2022-11-30 00:00:00+05:30,576.35,622.7,568.0,602.45
2022-12-31 00:00:00+05:30,607.85,629.55,570.7,613.7
2023-01-31 00:00:00+05:30,614.95,619.2,525.2,553.5
2023-02-28 00:00:00+05:30,561.4,565.0,499.35,522.8
2023-03-31 00:00:00+05:30,523.25,567.9,501.55,523.75
2023-04-30 00:00:00+05:30,524.75,580.45,519.05,578.3
2023-05-31 00:00:00+05:30,580.0,596.4,563.25,579.85
2023-06-30 00:00:00+05:30,581.8,593.95,553.8,572.85
2023-07-31 00:00:00+05:30,574.5,621.9,573.9,620.2
2023-08-31 00:00:00+05:30,620.2,620.85,554.0,561.35
2023-09-30 00:00:00+05:30,562.7,608.4,562.1,598.55
2023-10-31 00:00:00+05:30,596.6,604.9,543.2,565.55
2023-11-30 00:00:00+05:30,566.25,588.0,555.15,564.75
2023-12-31 00:00:00+05:30,567.0,660.4,566.55,642.05
2024-01-31 00:00:00+05:30,642.2,651.75,600.65,640.5
2024-02-29 00:00:00+05:30,642.75,777.5,633.25,748.1
2024-03-31 00:00:00+05:30,752.0,793.4,719.8,752.35
2024-04-30 00:00:00+05:30,759.05,834.85,732.05,826.25
2024-05-31 00:00:00+05:30,826.9,841.25,793.2,830.35
2024-06-30 00:00:00+05:30,863.55,912.0,731.95,848.95
2024-07-31 00:00:00+05:30,849.35,899.0,823.15,872.4
2024-08-31 00:00:00+05:30,877.8,881.4,795.05,815.6
2024-09-30 00:00:00+05:30,817.3,825.95,765.4,787.9
2024-10-31 00:00:00+05:30,788.0,834.85,765.4,820.2
2024-11-30 00:00:00+05:30,822.4,863.5,761.55,838.95
2024-12-31 00:00:00+05:30,838.95,875.45,785.0,794.95
2025-01-31 00:00:00+05:30,795.55,809.5,722.5,772.9
