Datetime,Open,High,Low,Close
2022-01-31 00:00:00+05:30,4689.0,4708.75,3788.95,4036.1
2022-02-28 00:00:00+05:30,4055.05,4520.15,3916.6,4265.0
2022-03-31 00:00:00+05:30,4230.0,4625.0,3974.05,4402.05
2022-04-30 00:00:00+05:30,4425.0,4640.8,4335.1,4505.4
2022-05-31 00:00:00+05:30,4488.8,4600.0,3365.55,3591.3
2022-06-30 00:00:00+05:30,3627.2,3715.0,3450.1,3630.4
2022-07-31 00:00:00+05:30,3590.35,3884.3,3581.05,3831.65
2022-08-31 00:00:00+05:30,3835.0,3973.9,3446.0,3626.85
2022-09-30 00:00:00+05:30,3577.3,3751.0,3544.0,3705.2
2022-10-31 00:00:00+05:30,3700.0,3806.6,3472.0,3608.9
2022-11-30 00:00:00+05:30,3626.0,3903.95,3195.15,3404.7
2022-12-31 00:00:00+05:30,3409.9,3640.0,3254.65,3413.2
2023-01-31 00:00:00+05:30,3420.0,3520.0,3281.3,3315.3
2023-02-28 00:00:00+05:30,3332.15,3419.0,2740.1,2825.6
2023-03-31 00:00:00+05:30,2836.5,2889.0,2730.0,2823.35
2023-04-30 00:00:00+05:30,2850.0,3364.5,2824.75,3267.9
2023-05-31 00:00:00+05:30,3268.05,3534.9,3051.0,3443.6
2023-06-30 00:00:00+05:30,3451.55,3651.9,3308.95,3583.6
2023-07-31 00:00:00+05:30,3586.8,3795.9,3540.05,3684.3
2023-08-31 00:00:00+05:30,3705.0,3934.7,3575.5,3592.1
2023-09-30 00:00:00+05:30,3586.0,3859.5,3529.75,3765.15
2023-10-31 00:00:00+05:30,3760.05,3799.0,3372.3,3388.35
2023-11-30 00:00:00+05:30,3400.0,3809.0,3295.3,3788.7
2023-12-31 00:00:00+05:30,3799.0,3952.0,3565.55,3903.9
2024-01-31 00:00:00+05:30,3910.0,4074.4,3540.3,3670.6
2024-02-29 00:00:00+05:30,3696.0,3832.8,3465.0,3488.8
2024-03-31 00:00:00+05:30,3491.0,3652.05,3350.0,3445.3
2024-04-30 00:00:00+05:30,3450.0,4100.0,3450.0,4002.4
2024-05-31 00:00:00+05:30,4002.4,4467.5,3724.0,4307.2
2024-06-30 00:00:00+05:30,4400.0,4648.45,4180.5,4596.45
2024-07-31 00:00:00+05:30,4596.45,4951.0,4395.3,4923.2
2024-08-31 00:00:00+05:30,4930.0,5132.5,4615.55,5093.9
2024-09-30 00:00:00+05:30,5124.8,5582.95,5015.25,5443.35
2024-10-31 00:00:00+05:30,5440.55,6275.85,5241.7,5889.65
2024-11-30 00:00:00+05:30,5928.2,6208.3,5678.35,6172.7
2024-12-31 00:00:00+05:30,6185.0,6285.45,5716.5,6098.8
2025-01-31 00:00:00+05:30,6090.0,6248.9,5351.65,5577.7
