Datetime,Open,High,Low,Close
2022-01-31 00:00:00+05:30,1895.0,2078.55,1850.1,1909.2
2022-02-28 00:00:00+05:30,1928.65,2008.0,1751.0,1816.75
2022-03-31 00:00:00+05:30,1800.0,1826.95,1595.0,1767.65
2022-04-30 00:00:00+05:30,1759.0,1858.0,1652.0,1694.35
2022-05-31 00:00:00+05:30,1668.6,1685.95,1502.0,1654.5
2022-06-30 00:00:00+05:30,1653.55,1673.7,1456.35,1558.25
2022-07-31 00:00:00+05:30,1560.95,1832.5,1534.6,1808.05
2022-08-31 00:00:00+05:30,1808.0,1944.0,1773.0,1922.5
2022-09-30 00:00:00+05:30,1905.0,1995.0,1797.4,1847.7
2022-10-31 00:00:00+05:30,1852.0,2034.65,1814.0,2023.1
2022-11-30 00:00:00+05:30,2032.0,2095.8,1970.2,2074.85
2022-12-31 00:00:00+05:30,2085.25,2211.6,2050.1,2085.8
2023-01-31 00:00:00+05:30,2092.9,2297.65,2058.0,2124.4
2023-02-28 00:00:00+05:30,2133.0,2262.0,2080.3,2109.15
2023-03-31 00:00:00+05:30,2100.0,2246.25,2100.0,2164.2
2023-04-30 00:00:00+05:30,2180.0,2369.0,2155.0,2364.4
2023-05-31 00:00:00+05:30,2373.2,2416.35,2168.5,2205.65
2023-06-30 00:00:00+05:30,2217.0,2483.5,2202.15,2475.55
2023-07-31 00:00:00+05:30,2478.2,2690.0,2420.0,2681.35
2023-08-31 00:00:00+05:30,2681.35,2766.8,2586.3,2702.7
2023-09-30 00:00:00+05:30,2710.0,3058.35,2688.3,3023.55
2023-10-31 00:00:00+05:30,3040.5,3114.95,2856.15,2929.05
2023-11-30 00:00:00+05:30,2947.45,3124.55,2871.05,3109.2
2023-12-31 00:00:00+05:30,3129.95,3559.95,3121.05,3526.0
2024-01-31 00:00:00+05:30,3538.0,3737.9,3387.05,3479.75
2024-02-29 00:00:00+05:30,3480.0,3513.0,3263.05,3477.55
2024-03-31 00:00:00+05:30,3501.65,3813.35,3481.0,3763.9
2024-04-30 00:00:00+05:30,3780.85,3860.0,3472.4,3594.3
2024-05-31 00:00:00+05:30,3590.05,3744.8,3225.2,3669.3
2024-06-30 00:00:00+05:30,3855.4,3919.9,3175.05,3548.45
2024-07-31 00:00:00+05:30,3535.2,3822.0,3460.0,3815.0
2024-08-31 00:00:00+05:30,3810.0,3838.95,3511.5,3704.65
2024-09-30 00:00:00+05:30,3706.0,3838.8,3516.4,3675.55
2024-10-31 00:00:00+05:30,3667.0,3724.0,3262.55,3622.3
2024-11-30 00:00:00+05:30,3624.95,3761.0,3452.45,3724.8
2024-12-31 00:00:00+05:30,3706.85,3963.5,3550.0,3607.65
2025-01-31 00:00:00+05:30,3600.0,3724.1,3395.0,3567.4
