Datetime,Open,High,Low,Close
2022-01-31 00:00:00+05:30,7600.0,7946.0,6950.0,7216.4
2022-02-28 00:00:00+05:30,7263.2,7575.0,6396.2,6567.9
2022-03-31 00:00:00+05:30,6539.0,6699.0,5629.2,6602.3
2022-04-30 00:00:00+05:30,6603.0,6918.5,6506.05,6630.25
2022-05-31 00:00:00+05:30,6607.6,6730.0,5706.75,6082.6
2022-06-30 00:00:00+05:30,6080.0,6115.0,5157.05,5607.3
2022-07-31 00:00:00+05:30,5600.0,6577.25,5485.0,6544.8
2022-08-31 00:00:00+05:30,6587.95,6799.0,6402.0,6677.85
2022-09-30 00:00:00+05:30,6629.0,7029.0,6005.0,6255.1
2022-10-31 00:00:00+05:30,6286.4,6730.9,6057.8,6714.95
2022-11-30 00:00:00+05:30,6743.95,7095.0,6670.05,7077.0
2022-12-31 00:00:00+05:30,7100.0,7299.0,6860.0,6959.05
2023-01-31 00:00:00+05:30,6979.9,7389.0,6604.1,7085.55
2023-02-28 00:00:00+05:30,7085.0,7492.0,6981.6,7261.3
2023-03-31 00:00:00+05:30,7227.0,7644.3,6991.0,7622.15
2023-04-30 00:00:00+05:30,7670.9,7824.0,7300.0,7556.2
2023-05-31 00:00:00+05:30,7545.5,7970.0,7434.45,7870.05
2023-06-30 00:00:00+05:30,7871.0,8432.15,7809.8,8294.75
2023-07-31 00:00:00+05:30,8383.0,8499.0,8072.0,8318.15
2023-08-31 00:00:00+05:30,8347.0,8368.0,7987.65,8297.45
2023-09-30 00:00:00+05:30,8300.0,8750.95,8132.0,8254.85
2023-10-31 00:00:00+05:30,8289.0,8648.35,8045.05,8422.25
2023-11-30 00:00:00+05:30,8440.0,9019.15,8370.1,9003.65
2023-12-31 00:00:00+05:30,9103.8,10526.0,8972.0,10503.0
2024-01-31 00:00:00+05:30,10503.0,10520.0,9719.15,10167.3
2024-02-29 00:00:00+05:30,10170.0,10295.0,9703.95,9892.4
2024-03-31 00:00:00+05:30,9900.0,10183.85,9435.15,9749.15
2024-04-30 00:00:00+05:30,9749.15,10277.7,9250.0,9971.85
2024-05-31 00:00:00+05:30,9971.85,10369.0,9408.05,9915.5
2024-06-30 00:00:00+05:30,10300.0,11874.95,9534.95,11667.9
2024-07-31 00:00:00+05:30,11669.0,12078.0,11228.65,11887.2
2024-08-31 00:00:00+05:30,11887.2,12032.3,10950.2,11301.9
2024-09-30 00:00:00+05:30,11325.0,12138.0,11308.0,11802.0
2024-10-31 00:00:00+05:30,11802.0,11930.0,10672.0,11065.65
2024-11-30 00:00:00+05:30,11079.95,11690.0,10542.5,11202.15
2024-12-31 00:00:00+05:30,11206.7,12145.35,11194.05,11426.35
2025-01-31 00:00:00+05:30,11411.0,11861.65,10462.0,11487.45
