Datetime,Open,High,Low,Close
2022-01-31 00:00:00+05:30,3383.0,3590.0,3010.75,3152.25
2022-02-28 00:00:00+05:30,3194.0,3296.9,3015.0,3174.65
2022-03-31 00:00:00+05:30,3107.0,3163.3,2599.35,3079.95
2022-04-30 00:00:00+05:30,3110.0,3278.0,2970.0,3237.2
2022-05-31 00:00:00+05:30,3195.0,3211.5,2718.55,2859.65
2022-06-30 00:00:00+05:30,2859.65,2939.9,2560.0,2695.2
2022-07-31 00:00:00+05:30,2704.9,3354.35,2685.0,3333.75
2022-08-31 00:00:00+05:30,3340.05,3545.65,3236.7,3391.6
2022-09-30 00:00:00+05:30,3315.0,3582.9,3231.3,3342.45
2022-10-31 00:00:00+05:30,3348.0,3368.35,3033.0,3107.7
2022-11-30 00:00:00+05:30,3110.5,3199.95,3033.5,3175.15
2022-12-31 00:00:00+05:30,3191.0,3242.35,3018.0,3087.9
2023-01-31 00:00:00+05:30,3087.9,3087.9,2685.85,2725.85
2023-02-28 00:00:00+05:30,2749.8,2852.0,2694.0,2828.8
2023-03-31 00:00:00+05:30,2828.0,2923.95,2740.05,2761.65
2023-04-30 00:00:00+05:30,2746.95,2920.0,2708.65,2902.35
2023-05-31 00:00:00+05:30,2910.95,3219.35,2893.0,3192.95
2023-06-30 00:00:00+05:30,3235.35,3449.6,3151.15,3362.05
2023-07-31 00:00:00+05:30,3365.0,3568.0,3293.95,3377.35
2023-08-31 00:00:00+05:30,3372.0,3385.0,3152.15,3256.1
2023-09-30 00:00:00+05:30,3241.1,3334.8,3134.0,3161.05
2023-10-31 00:00:00+05:30,3166.1,3232.1,2931.0,2995.7
2023-11-30 00:00:00+05:30,2997.95,3228.25,2930.0,3119.9
2023-12-31 00:00:00+05:30,3146.95,3422.95,3140.25,3402.4
2024-01-31 00:00:00+05:30,3403.0,3411.8,2940.05,2957.85
2024-02-29 00:00:00+05:30,2961.0,3035.0,2776.75,2821.9
2024-03-31 00:00:00+05:30,2832.9,2899.9,2777.75,2846.75
2024-04-30 00:00:00+05:30,2860.95,2943.25,2766.15,2875.9
2024-05-31 00:00:00+05:30,2875.1,2997.0,2670.1,2881.2
2024-06-30 00:00:00+05:30,2950.0,3027.3,2775.75,2917.05
2024-07-31 00:00:00+05:30,2889.3,3098.0,2842.0,3084.45
2024-08-31 00:00:00+05:30,3088.0,3203.65,2966.0,3126.8
2024-09-30 00:00:00+05:30,3148.0,3394.9,3139.6,3329.1
2024-10-31 00:00:00+05:30,3317.0,3328.95,2919.0,2935.65
2024-11-30 00:00:00+05:30,2958.0,2965.75,2422.95,2479.6
2024-12-31 00:00:00+05:30,2479.6,2494.0,2256.5,2281.35
2025-01-31 00:00:00+05:30,2280.0,2361.4,2207.8,2300.8
