Datetime,Open,High,Low,Close
2022-01-31 00:00:00+05:30,947.05,950.0,860.0,945.0
2022-02-28 00:00:00+05:30,948.0,977.35,888.15,925.05
2022-03-31 00:00:00+05:30,911.1,1083.0,911.1,1018.05
2022-04-30 00:00:00+05:30,1023.0,1062.65,946.3,981.2
2022-05-31 00:00:00+05:30,979.0,1004.9,904.25,992.95
2022-06-30 00:00:00+05:30,994.5,1006.85,902.0,917.2
2022-07-31 00:00:00+05:30,911.2,989.5,911.2,977.4
2022-08-31 00:00:00+05:30,990.0,1053.85,988.3,1038.45
2022-09-30 00:00:00+05:30,1026.0,1128.0,1012.0,1114.95
2022-10-31 00:00:00+05:30,1116.8,1180.1,1098.8,1167.4
2022-11-30 00:00:00+05:30,1167.5,1185.25,1078.5,1139.65
2022-12-31 00:00:00+05:30,1145.0,1147.35,1070.0,1075.95
2023-01-31 00:00:00+05:30,1080.25,1096.95,1007.5,1017.95
2023-02-28 00:00:00+05:30,1019.0,1044.6,903.1,906.4
2023-03-31 00:00:00+05:30,907.8,910.25,852.0,900.5
2023-04-30 00:00:00+05:30,910.0,925.95,886.3,908.05
2023-05-31 00:00:00+05:30,910.4,965.0,896.85,953.05
2023-06-30 00:00:00+05:30,950.0,1026.1,946.75,1014.95
2023-07-31 00:00:00+05:30,1020.5,1219.4,996.5,1175.0
2023-08-31 00:00:00+05:30,1175.0,1277.9,1150.0,1257.6
2023-09-30 00:00:00+05:30,1264.9,1268.9,1158.9,1186.15
2023-10-31 00:00:00+05:30,1184.0,1225.0,1132.0,1200.0
2023-11-30 00:00:00+05:30,1200.0,1283.55,1164.55,1212.3
2023-12-31 00:00:00+05:30,1213.45,1267.6,1192.1,1246.3
2024-01-31 00:00:00+05:30,1252.45,1425.0,1246.7,1351.0
2024-02-29 00:00:00+05:30,1359.7,1493.95,1352.05,1480.35
2024-03-31 00:00:00+05:30,1494.0,1519.0,1415.6,1496.95
2024-04-30 00:00:00+05:30,1510.0,1510.0,1335.0,1400.0
2024-05-31 00:00:00+05:30,1400.0,1504.55,1317.25,1447.2
2024-06-30 00:00:00+05:30,1482.0,1582.0,1418.55,1480.8
2024-07-31 00:00:00+05:30,1484.95,1600.0,1467.0,1544.3
2024-08-31 00:00:00+05:30,1545.95,1663.7,1472.0,1654.9
2024-09-30 00:00:00+05:30,1669.0,1683.0,1602.3,1654.1
2024-10-31 00:00:00+05:30,1660.0,1702.05,1403.0,1551.75
2024-11-30 00:00:00+05:30,1565.1,1612.35,1453.85,1533.9
2024-12-31 00:00:00+05:30,1532.0,1549.4,1423.8,1529.0
2025-01-31 00:00:00+05:30,1531.95,1547.85,1366.1,1479.4
