Datetime,Open,High,Low,Close
2022-01-31 00:00:00+05:30,888.2,950.0,831.55,872.1
2022-02-28 00:00:00+05:30,879.0,990.0,868.85,920.7
2022-03-31 00:00:00+05:30,907.0,949.5,816.0,935.4
2022-04-30 00:00:00+05:30,929.45,1009.5,929.15,978.55
2022-05-31 00:00:00+05:30,972.0,1029.0,856.0,930.85
2022-06-30 00:00:00+05:30,930.85,953.8,763.2,794.35
2022-07-31 00:00:00+05:30,793.0,1049.95,783.0,1043.5
2022-08-31 00:00:00+05:30,1040.0,1119.75,1024.55,1107.45
2022-09-30 00:00:00+05:30,1097.65,1275.8,1086.0,1185.2
2022-10-31 00:00:00+05:30,1178.0,1234.95,1121.8,1142.65
2022-11-30 00:00:00+05:30,1146.5,1205.45,1117.0,1167.8
2022-12-31 00:00:00+05:30,1175.0,1273.55,1141.0,1220.1
2023-01-31 00:00:00+05:30,1220.1,1273.4,1055.0,1082.95
2023-02-28 00:00:00+05:30,1094.0,1170.0,990.0,1077.7
2023-03-31 00:00:00+05:30,1077.05,1182.65,990.2,1067.95
2023-04-30 00:00:00+05:30,1073.0,1157.55,1007.95,1152.8
2023-05-31 00:00:00+05:30,1158.95,1297.4,1065.35,1286.6
2023-06-30 00:00:00+05:30,1280.0,1382.25,1251.5,1374.65
2023-07-31 00:00:00+05:30,1379.95,1446.0,1345.15,1417.75
2023-08-31 00:00:00+05:30,1420.75,1435.0,1354.05,1378.15
2023-09-30 00:00:00+05:30,1382.0,1475.65,1376.2,1428.85
2023-10-31 00:00:00+05:30,1432.0,1471.8,1386.2,1441.3
2023-11-30 00:00:00+05:30,1443.9,1538.5,1427.15,1466.1
2023-12-31 00:00:00+05:30,1479.0,1618.9,1458.15,1598.95
2024-01-31 00:00:00+05:30,1598.95,1694.5,1428.05,1534.05
2024-02-29 00:00:00+05:30,1537.75,1564.85,1430.65,1474.9
2024-03-31 00:00:00+05:30,1480.0,1571.5,1422.7,1553.0
2024-04-30 00:00:00+05:30,1553.0,1576.35,1443.3,1515.7
2024-05-31 00:00:00+05:30,1508.0,1521.3,1377.25,1461.85
2024-06-30 00:00:00+05:30,1514.95,1550.0,1363.55,1464.5
2024-07-31 00:00:00+05:30,1468.95,1469.0,1359.05,1427.8
2024-08-31 00:00:00+05:30,1432.0,1440.0,1329.2,1425.25
2024-09-30 00:00:00+05:30,1425.25,1498.0,1400.1,1447.6
2024-10-31 00:00:00+05:30,1450.0,1450.3,1018.1,1055.6
2024-11-30 00:00:00+05:30,1061.45,1098.6,966.4,995.85
2024-12-31 00:00:00+05:30,990.05,1011.5,926.45,960.15
2025-01-31 00:00:00+05:30,958.6,1025.4,923.7,991.2
