Datetime,Open,High,Low,Close
2022-01-31 00:00:00+05:30,2510.0,2687.25,2260.0,2360.3
2022-02-28 00:00:00+05:30,2378.8,2563.65,2351.25,2546.55
2022-03-31 00:00:00+05:30,2550.0,2768.0,2325.6,2536.15
2022-04-30 00:00:00+05:30,2538.0,2577.8,2410.0,2458.2
2022-05-31 00:00:00+05:30,2435.0,2437.0,2035.55,2216.0
2022-06-30 00:00:00+05:30,2255.0,2304.9,1905.45,1941.25
2022-07-31 00:00:00+05:30,1895.0,2392.5,1825.05,2352.05
2022-08-31 00:00:00+05:30,2364.8,2623.1,2339.0,2604.65
2022-09-30 00:00:00+05:30,2592.95,2755.7,2517.35,2606.95
2022-10-31 00:00:00+05:30,2625.0,2791.0,2555.6,2761.5
2022-11-30 00:00:00+05:30,2770.15,2784.0,2539.65,2653.0
2022-12-31 00:00:00+05:30,2662.0,2665.0,2455.0,2597.5
2023-01-31 00:00:00+05:30,2607.0,2626.25,2287.05,2377.15
2023-02-28 00:00:00+05:30,2408.55,2545.85,2269.6,2372.8
2023-03-31 00:00:00+05:30,2370.0,2536.75,2321.0,2514.9
2023-04-30 00:00:00+05:30,2525.9,2679.3,2513.3,2641.85
2023-05-31 00:00:00+05:30,2657.0,2841.9,2633.4,2823.25
2023-06-30 00:00:00+05:30,2823.25,3067.95,2814.7,3047.65
2023-07-31 00:00:00+05:30,3050.1,3210.0,2950.0,3004.05
2023-08-31 00:00:00+05:30,3024.85,3118.95,2882.45,3104.45
2023-09-30 00:00:00+05:30,3111.95,3352.0,3086.3,3148.8
2023-10-31 00:00:00+05:30,3148.8,3329.0,3075.0,3189.65
2023-11-30 00:00:00+05:30,3193.85,3500.0,3168.35,3490.6
2023-12-31 00:00:00+05:30,3499.0,3737.0,3470.0,3675.45
2024-01-31 00:00:00+05:30,3689.0,3886.95,3642.5,3697.55
2024-02-29 00:00:00+05:30,3738.0,3738.0,3503.0,3624.4
2024-03-31 00:00:00+05:30,3630.0,3838.3,3547.05,3801.8
2024-04-30 00:00:00+05:30,3822.95,3832.55,3478.25,3589.25
2024-05-31 00:00:00+05:30,3585.0,3599.0,3216.75,3241.9
2024-06-30 00:00:00+05:30,3310.0,3625.0,3055.65,3404.2
2024-07-31 00:00:00+05:30,3382.0,3552.5,3126.1,3458.95
2024-08-31 00:00:00+05:30,3475.0,3658.8,3283.9,3565.15
2024-09-30 00:00:00+05:30,3565.15,3867.0,3552.0,3823.95
2024-10-31 00:00:00+05:30,3823.95,3837.95,3227.0,3267.05
2024-11-30 00:00:00+05:30,3304.0,3369.85,3106.0,3249.0
2024-12-31 00:00:00+05:30,3249.0,3518.0,3222.05,3253.15
2025-01-31 00:00:00+05:30,3248.0,3576.7,3244.05,3490.25
