Datetime,Open,High,Low,Close
2022-01-31 00:00:00+05:30,845.0,871.0,784.8,834.5
2022-02-28 00:00:00+05:30,847.4,902.85,815.0,843.9
2022-03-31 00:00:00+05:30,844.35,931.0,809.1,914.75
2022-04-30 00:00:00+05:30,914.0,967.05,896.6,928.65
2022-05-31 00:00:00+05:30,922.45,931.3,835.2,860.6
2022-06-30 00:00:00+05:30,875.0,875.0,789.9,830.6
2022-07-31 00:00:00+05:30,829.9,951.95,821.9,943.2
2022-08-31 00:00:00+05:30,939.95,939.95,865.0,893.05
2022-09-30 00:00:00+05:30,893.0,955.5,856.8,948.65
2022-10-31 00:00:00+05:30,952.95,1027.3,935.25,1016.9
2022-11-30 00:00:00+05:30,1021.95,1070.95,993.5,1046.05
2022-12-31 00:00:00+05:30,1055.0,1057.85,973.7,1001.4
2023-01-31 00:00:00+05:30,1001.4,1072.15,987.2,1034.5
2023-02-28 00:00:00+05:30,1036.45,1043.95,954.0,956.6
2023-03-31 00:00:00+05:30,951.0,996.5,946.1,983.1
2023-04-30 00:00:00+05:30,981.0,1023.85,959.25,987.65
2023-05-31 00:00:00+05:30,987.65,988.9,922.45,975.35
2023-06-30 00:00:00+05:30,979.8,1055.0,975.0,1051.6
2023-07-31 00:00:00+05:30,1053.0,1155.35,1028.75,1143.4
2023-08-31 00:00:00+05:30,1143.4,1169.7,1100.25,1111.6
2023-09-30 00:00:00+05:30,1112.0,1167.4,1102.0,1158.65
2023-10-31 00:00:00+05:30,1159.55,1161.95,1068.35,1088.6
2023-11-30 00:00:00+05:30,1092.0,1231.15,1082.6,1225.85
2023-12-31 00:00:00+05:30,1233.05,1271.95,1208.55,1259.45
2024-01-31 00:00:00+05:30,1261.0,1438.9,1252.5,1418.45
2024-02-29 00:00:00+05:30,1427.0,1587.8,1398.9,1577.95
2024-03-31 00:00:00+05:30,1580.0,1634.0,1520.5,1620.55
2024-04-30 00:00:00+05:30,1631.6,1638.85,1477.7,1502.1
2024-05-31 00:00:00+05:30,1503.0,1564.0,1440.0,1459.8
2024-06-30 00:00:00+05:30,1496.5,1538.95,1377.2,1520.85
2024-07-31 00:00:00+05:30,1520.85,1730.95,1498.3,1719.35
2024-08-31 00:00:00+05:30,1725.5,1828.15,1681.3,1821.65
2024-09-30 00:00:00+05:30,1829.95,1960.35,1801.3,1926.7
2024-10-31 00:00:00+05:30,1924.85,1952.25,1820.0,1848.9
2024-11-30 00:00:00+05:30,1860.0,1864.95,1723.4,1780.9
2024-12-31 00:00:00+05:30,1800.0,1910.0,1774.05,1886.35
2025-01-31 00:00:00+05:30,1889.9,1902.95,1693.1,1743.95
