Datetime,Open,High,Low,Close
2022-01-31 00:00:00+05:30,1316.35,1359.4,1070.2,1099.4
2022-02-28 00:00:00+05:30,1116.7,1191.9,1092.0,1126.95
2022-03-31 00:00:00+05:30,1124.65,1215.0,1109.0,1163.75
2022-04-30 00:00:00+05:30,1161.0,1203.0,1058.75,1079.25
2022-05-31 00:00:00+05:30,1073.0,1097.35,963.0,1040.75
2022-06-30 00:00:00+05:30,1040.75,1069.65,944.05,973.25
2022-07-31 00:00:00+05:30,964.5,1002.65,877.35,948.4
2022-08-31 00:00:00+05:30,954.0,987.05,900.1,938.95
2022-09-30 00:00:00+05:30,917.3,963.5,882.0,932.35
2022-10-31 00:00:00+05:30,932.35,1052.5,916.0,1041.15
2022-11-30 00:00:00+05:30,1049.0,1138.75,1033.1,1120.8
2022-12-31 00:00:00+05:30,1130.0,1150.65,1011.5,1039.3
2023-01-31 00:00:00+05:30,1039.1,1143.7,1025.25,1122.2
2023-02-28 00:00:00+05:30,1137.0,1156.65,1068.1,1077.6
2023-03-31 00:00:00+05:30,1077.35,1148.0,1039.35,1085.25
2023-04-30 00:00:00+05:30,1089.95,1113.0,1016.25,1064.1
2023-05-31 00:00:00+05:30,1064.1,1153.35,1048.3,1145.1
2023-06-30 00:00:00+05:30,1148.0,1194.0,1105.95,1187.95
2023-07-31 00:00:00+05:30,1190.0,1202.6,1087.05,1116.7
2023-08-31 00:00:00+05:30,1120.0,1195.0,1111.9,1172.15
2023-09-30 00:00:00+05:30,1173.0,1311.3,1171.1,1234.8
2023-10-31 00:00:00+05:30,1232.5,1281.5,1208.55,1276.0
2023-11-30 00:00:00+05:30,1280.0,1346.8,1250.65,1340.9
2023-12-31 00:00:00+05:30,1346.0,1509.9,1308.3,1466.1
2024-01-31 00:00:00+05:30,1460.0,1619.6,1417.15,1576.0
2024-02-29 00:00:00+05:30,1576.0,1697.35,1551.45,1663.85
2024-03-31 00:00:00+05:30,1675.45,1683.0,1508.2,1543.55
2024-04-30 00:00:00+05:30,1549.0,1569.0,1362.45,1366.6
2024-05-31 00:00:00+05:30,1358.0,1377.9,1301.65,1324.1
2024-06-30 00:00:00+05:30,1350.55,1481.95,1235.0,1459.6
2024-07-31 00:00:00+05:30,1465.0,1645.0,1455.0,1642.6
2024-08-31 00:00:00+05:30,1640.05,1766.3,1537.0,1753.25
2024-09-30 00:00:00+05:30,1764.2,1828.55,1721.4,1796.1
2024-10-31 00:00:00+05:30,1790.0,1888.5,1743.0,1766.05
2024-11-30 00:00:00+05:30,1777.0,1919.95,1745.0,1848.05
2024-12-31 00:00:00+05:30,1848.05,1980.0,1835.45,1917.4
2025-01-31 00:00:00+05:30,1917.4,2012.2,1691.0,1725.45
