Datetime,Open,High,Low,Close
2022-01-31 00:00:00+05:30,359.0,363.4,268.6,286.3
2022-02-28 00:00:00+05:30,289.95,295.0,265.58,277.9
2022-03-31 00:00:00+05:30,277.5,308.0,275.2,295.95
2022-04-30 00:00:00+05:30,295.85,304.75,253.5,254.4
2022-05-31 00:00:00+05:30,257.75,259.5,221.6,239.03
2022-06-30 00:00:00+05:30,239.48,244.0,201.03,208.03
2022-07-31 00:00:00+05:30,207.5,212.35,195.5,211.85
2022-08-31 00:00:00+05:30,213.1,222.45,199.5,206.78
2022-09-30 00:00:00+05:30,204.95,213.0,192.3,197.13
2022-10-31 00:00:00+05:30,196.95,208.95,186.2,193.28
2022-11-30 00:00:00+05:30,194.0,204.73,192.25,203.45
2022-12-31 00:00:00+05:30,206.43,208.18,188.15,196.38
2023-01-31 00:00:00+05:30,196.5,205.1,190.7,199.43
2023-02-28 00:00:00+05:30,200.75,206.63,192.73,193.53
2023-03-31 00:00:00+05:30,194.05,198.33,177.5,182.63
2023-04-30 00:00:00+05:30,183.98,194.0,176.0,192.5
2023-05-31 00:00:00+05:30,194.5,203.0,189.5,201.83
2023-06-30 00:00:00+05:30,202.5,204.9,188.55,194.58
2023-07-31 00:00:00+05:30,196.95,212.48,193.93,202.53
2023-08-31 00:00:00+05:30,202.75,211.08,198.53,204.2
2023-09-30 00:00:00+05:30,203.98,221.88,200.75,203.03
2023-10-31 00:00:00+05:30,203.23,211.98,187.53,190.9
2023-11-30 00:00:00+05:30,191.93,207.25,188.5,206.53
2023-12-31 00:00:00+05:30,206.88,238.7,201.05,235.65
2024-01-31 00:00:00+05:30,236.5,264.5,223.35,239.08
2024-02-29 00:00:00+05:30,238.78,272.95,235.3,259.3
2024-03-31 00:00:00+05:30,261.2,263.2,235.63,240.05
2024-04-30 00:00:00+05:30,241.85,245.98,218.5,231.2
2024-05-31 00:00:00+05:30,231.2,235.25,217.55,219.1
2024-06-30 00:00:00+05:30,225.1,258.15,208.5,257.43
2024-07-31 00:00:00+05:30,258.95,289.95,243.18,261.0
2024-08-31 00:00:00+05:30,261.5,271.0,240.13,269.2
2024-09-30 00:00:00+05:30,269.2,279.45,256.63,270.73
2024-10-31 00:00:00+05:30,270.1,289.38,260.15,275.9
2024-11-30 00:00:00+05:30,275.85,298.0,267.1,288.93
2024-12-31 00:00:00+05:30,291.23,320.0,289.1,301.85
2025-01-31 00:00:00+05:30,300.0,324.6,280.5,311.9
