Datetime,Open,High,Low,Close
2022-01-31 00:00:00+05:30,687.8,754.0,677.35,729.3
2022-02-28 00:00:00+05:30,733.0,735.0,645.45,686.5
2022-03-31 00:00:00+05:30,684.0,769.9,639.0,754.95
2022-04-30 00:00:00+05:30,759.8,780.7,716.85,739.0
2022-05-31 00:00:00+05:30,734.0,742.95,667.85,700.2
2022-06-30 00:00:00+05:30,701.55,706.2,634.2,684.95
2022-07-31 00:00:00+05:30,684.85,696.6,628.75,677.95
2022-08-31 00:00:00+05:30,677.95,754.2,677.05,726.6
2022-09-30 00:00:00+05:30,726.5,809.0,686.2,799.9
2022-10-31 00:00:00+05:30,803.4,833.8,759.85,832.0
2022-11-30 00:00:00+05:30,828.0,860.55,804.2,848.75
2022-12-31 00:00:00+05:30,853.0,853.2,760.1,806.1
2023-01-31 00:00:00+05:30,806.25,826.1,751.65,770.3
2023-02-28 00:00:00+05:30,775.95,795.85,738.45,742.25
2023-03-31 00:00:00+05:30,742.4,795.0,735.8,749.0
2023-04-30 00:00:00+05:30,755.0,802.05,752.05,799.3
2023-05-31 00:00:00+05:30,800.25,888.75,773.65,849.9
2023-06-30 00:00:00+05:30,837.95,883.0,819.0,878.75
2023-07-31 00:00:00+05:30,880.0,901.4,853.3,889.9
2023-08-31 00:00:00+05:30,894.5,900.55,847.05,856.4
2023-09-30 00:00:00+05:30,853.15,948.7,852.75,926.4
2023-10-31 00:00:00+05:30,918.25,960.25,900.05,914.4
2023-11-30 00:00:00+05:30,903.0,1018.2,895.45,1014.7
2023-12-31 00:00:00+05:30,1015.0,1045.95,960.0,1032.2
2024-01-31 00:00:00+05:30,1031.95,1200.65,1007.0,1170.7
2024-02-29 00:00:00+05:30,1165.05,1175.2,1097.65,1123.35
2024-03-31 00:00:00+05:30,1128.0,1245.0,1117.4,1228.6
2024-04-30 00:00:00+05:30,1228.0,1354.0,1183.1,1322.3
2024-05-31 00:00:00+05:30,1315.25,1407.0,1258.15,1372.75
2024-06-30 00:00:00+05:30,1415.3,1536.25,1219.05,1444.05
2024-07-31 00:00:00+05:30,1450.0,1525.0,1408.45,1491.55
2024-08-31 00:00:00+05:30,1485.0,1608.4,1422.6,1589.05
2024-09-30 00:00:00+05:30,1605.0,1779.0,1523.25,1709.55
2024-10-31 00:00:00+05:30,1705.0,1742.25,1602.15,1612.6
2024-11-30 00:00:00+05:30,1620.0,1648.9,1511.0,1627.15
2024-12-31 00:00:00+05:30,1627.15,1687.0,1563.35,1587.75
2025-01-31 00:00:00+05:30,1593.0,1661.9,1567.1,1626.3
