Datetime,Open,High,Low,Close
2022-01-31 00:00:00+05:30,125.4,144.0,124.7,142.05
2022-02-28 00:00:00+05:30,144.0,144.15,123.65,133.5
2022-03-31 00:00:00+05:30,132.8,136.15,126.9,135.0
2022-04-30 00:00:00+05:30,138.0,166.35,136.8,156.2
2022-05-31 00:00:00+05:30,154.6,161.9,141.65,156.0
2022-06-30 00:00:00+05:30,156.45,160.2,134.95,142.9
2022-07-31 00:00:00+05:30,142.0,154.45,136.1,152.95
2022-08-31 00:00:00+05:30,152.9,165.45,151.0,164.0
2022-09-30 00:00:00+05:30,161.5,176.15,155.0,159.65
2022-10-31 00:00:00+05:30,159.85,174.7,158.95,173.1
2022-11-30 00:00:00+05:30,174.0,182.95,164.15,172.2
2022-12-31 00:00:00+05:30,173.5,176.0,161.9,166.45
2023-01-31 00:00:00+05:30,167.05,172.65,164.0,171.15
2023-02-28 00:00:00+05:30,172.25,174.25,162.55,170.5
2023-03-31 00:00:00+05:30,170.95,182.2,169.95,175.1
2023-04-30 00:00:00+05:30,175.6,179.75,166.8,172.0
2023-05-31 00:00:00+05:30,172.65,180.0,171.95,173.85
2023-06-30 00:00:00+05:30,173.6,191.65,171.85,189.15
2023-07-31 00:00:00+05:30,190.0,218.95,184.75,218.35
2023-08-31 00:00:00+05:30,219.55,226.65,211.8,220.3
2023-09-30 00:00:00+05:30,217.85,251.5,216.15,245.55
2023-10-31 00:00:00+05:30,244.35,247.2,227.75,235.8
2023-11-30 00:00:00+05:30,236.7,261.65,232.1,261.3
2023-12-31 00:00:00+05:30,262.35,315.5,261.75,311.15
2024-01-31 00:00:00+05:30,312.0,325.75,296.55,317.5
2024-02-29 00:00:00+05:30,320.05,348.05,314.5,335.6
2024-03-31 00:00:00+05:30,335.6,359.95,305.75,335.8
2024-04-30 00:00:00+05:30,339.0,374.5,336.15,363.2
2024-05-31 00:00:00+05:30,363.2,380.5,344.85,359.0
2024-06-30 00:00:00+05:30,385.0,393.2,313.95,378.35
2024-07-31 00:00:00+05:30,381.75,417.4,361.55,416.0
2024-08-31 00:00:00+05:30,419.9,426.3,393.3,416.2
2024-09-30 00:00:00+05:30,417.8,448.45,385.3,443.2
2024-10-31 00:00:00+05:30,446.0,447.75,391.6,408.15
2024-11-30 00:00:00+05:30,412.0,415.45,354.8,363.65
2024-12-31 00:00:00+05:30,363.65,375.15,326.2,333.35
2025-01-31 00:00:00+05:30,333.0,344.5,296.85,324.0
